# Pd,Pt,Ru
0.3675,0.2615,0.3710
0.3697,0.2606,0.3697
0.3697,0.2606,0.3697
0.3688,0.2589,0.3723
0.3714,0.2607,0.3679
0.3714,0.2607,0.3679
0.3705,0.2626,0.3669
0.3719,0.2599,0.3682
0.3705,0.2590,0.3705
0.3705,0.2590,0.3705
0.3719,0.2563,0.3718
0.3718,0.2527,0.3755
0.3718,0.2527,0.3755
0.3673,0.2545,0.3782
0.3686,0.2518,0.3796
0.3663,0.2564,0.3773
0.3640,0.2573,0.3787
0.3653,0.2583,0.3764
0.3653,0.2583,0.3764
0.3653,0.2583,0.3764
0.3653,0.2620,0.3727
0.3653,0.2620,0.3727
0.3677,0.2610,0.3713
0.3690,0.2620,0.3690
0.3727,0.2583,0.3690
0.3704,0.2592,0.3704
0.3694,0.2612,0.3694
0.3731,0.2612,0.3657
0.3708,0.2622,0.3670
0.3708,0.2622,0.3670
0.3694,0.2612,0.3694
0.3731,0.2612,0.3657
0.3708,0.2622,0.3670
0.3708,0.2622,0.3670
0.3722,0.2631,0.3647
0.3736,0.2604,0.3660
0.3722,0.2594,0.3684
0.3736,0.2566,0.3698
0.3774,0.2528,0.3698
0.3811,0.2528,0.3661
0.3788,0.2538,0.3674
0.3802,0.2510,0.3688
0.3802,0.2510,0.3688
0.3831,0.2452,0.3717
0.3822,0.2471,0.3707
0.3798,0.2481,0.3721
0.3798,0.2442,0.3760
0.3789,0.2422,0.3789
0.3779,0.2441,0.3780
0.3794,0.2451,0.3755
0.3825,0.2430,0.3745
0.3855,0.2450,0.3695
0.3855,0.2490,0.3655
0.3846,0.2510,0.3644
0.3862,0.2480,0.3658
0.3821,0.2520,0.3659
0.3862,0.2520,0.3618
0.3862,0.2520,0.3618
0.3862,0.2520,0.3618
0.3846,0.2510,0.3644
0.3837,0.2530,0.3633
0.3837,0.2530,0.3633
0.3827,0.2552,0.3621
0.3868,0.2552,0.3580
0.3868,0.2593,0.3539
0.3814,0.2627,0.3559
0.3863,0.2661,0.3476
0.3836,0.2673,0.3491
0.3782,0.2696,0.3522
0.3799,0.2707,0.3494
0.3745,0.2731,0.3524
0.3778,0.2755,0.3467
0.3778,0.2755,0.3467
0.3822,0.2800,0.3378
0.3822,0.2800,0.3378
0.3857,0.2825,0.3318
0.3857,0.2825,0.3318
0.3891,0.2806,0.3303
0.3927,0.2785,0.3288
0.3945,0.2798,0.3257
0.3963,0.2811,0.3226
0.3945,0.2844,0.3211
0.3945,0.2844,0.3211
0.3945,0.2844,0.3211
0.3945,0.2890,0.3165
0.3917,0.2903,0.3180
0.3954,0.2930,0.3116
0.3953,0.2977,0.3070
0.3935,0.2963,0.3102
0.3876,0.3014,0.3110
0.3972,0.2991,0.3037
0.3972,0.2991,0.3037
0.3961,0.3044,0.2995
0.4020,0.3039,0.2941
0.4040,0.3054,0.2906
0.4030,0.3085,0.2885
0.4030,0.3085,0.2885
0.4080,0.3035,0.2885
0.4050,0.3050,0.2900
0.4071,0.3065,0.2864
0.4070,0.3116,0.2814
0.4070,0.3116,0.2814
0.4112,0.3096,0.2792
0.4112,0.3096,0.2792
0.4154,0.3077,0.2769
0.4154,0.3077,0.2769
0.4149,0.3085,0.2766
0.4154,0.3179,0.2667
0.4096,0.3245,0.2659
0.4108,0.3297,0.2595
0.4108,0.3351,0.2541
0.4108,0.3351,0.2541
0.4076,0.3370,0.2554
0.4044,0.3442,0.2514
0.4088,0.3426,0.2486
0.4111,0.3445,0.2444
0.4190,0.3464,0.2346
0.4222,0.3445,0.2333
0.4222,0.3445,0.2333
0.4214,0.3483,0.2303
0.4237,0.3446,0.2317
0.4228,0.3486,0.2286
0.4220,0.3468,0.2312
0.4244,0.3488,0.2268
0.4294,0.3471,0.2235
0.4345,0.3453,0.2202
0.4397,0.3434,0.2169
0.4451,0.3415,0.2134
0.4459,0.3439,0.2102
0.4545,0.3377,0.2078
0.4545,0.3377,0.2078
0.4605,0.3421,0.1974
0.4636,0.3444,0.1920
0.4600,0.3467,0.1933
0.4595,0.3513,0.1892
0.4589,0.3562,0.1849
0.4690,0.3517,0.1793
0.4690,0.3586,0.1724
0.4676,0.3597,0.1727
0.4706,0.3603,0.1691
0.4776,0.3508,0.1716
0.4882,0.3543,0.1575
0.4960,0.3440,0.1600
0.4959,0.3415,0.1626
0.4959,0.3471,0.1570
0.5124,0.3388,0.1488
0.5122,0.3496,0.1382
0.5259,0.3448,0.1293
0.5310,0.3540,0.1150
0.5268,0.3571,0.1161
0.5357,0.3482,0.1161
0.5405,0.3514,0.1081
0.5455,0.3545,0.1000
0.5455,0.3636,0.0909
0.5514,0.3645,0.0841
0.5524,0.3714,0.0762
0.5428,0.3905,0.0667
0.5510,0.4082,0.0408
0.5474,0.4105,0.0421
0.5591,0.4194,0.0215
0.5435,0.4348,0.0217
0.5376,0.4301,0.0323
0.5385,0.4395,0.0220
0.5435,0.4239,0.0326
0.5494,0.4286,0.0220
0.5494,0.4396,0.0110
0.5618,0.4382,0.0000
0.5667,0.4333,0.0000
0.5745,0.4255,0.0000
0.5745,0.4255,0.0000
0.5745,0.4255,0.0000
0.5773,0.4124,0.0103
0.5833,0.4167,0.0000
0.5773,0.4124,0.0103
0.5895,0.4105,0.0000
0.5895,0.4105,0.0000
0.5895,0.4000,0.0105
0.5914,0.4086,0.0000
0.5895,0.4000,0.0105
0.5957,0.4043,0.0000
0.5851,0.4149,0.0000
0.5789,0.4211,0.0000
0.5684,0.4316,0.0000
0.5684,0.4316,0.0000
0.5638,0.4362,0.0000
0.5699,0.4301,0.0000
0.5591,0.4409,0.0000
0.5604,0.4396,0.0000
0.5604,0.4396,0.0000
0.5604,0.4396,0.0000
