# Pd,Pt,Ru
0.2848,0.3525,0.3627
0.2833,0.3515,0.3652
0.2852,0.3505,0.3643
0.2843,0.3527,0.3630
0.2828,0.3517,0.3655
0.2828,0.3517,0.3655
0.2828,0.3517,0.3655
0.2828,0.3517,0.3655
0.2818,0.3539,0.3643
0.2837,0.3530,0.3633
0.2812,0.3542,0.3646
0.2822,0.3519,0.3659
0.2822,0.3519,0.3659
0.2847,0.3507,0.3646
0.2847,0.3507,0.3646
0.2867,0.3497,0.3636
0.2877,0.3474,0.3649
0.2897,0.3463,0.3640
0.2897,0.3463,0.3640
0.2918,0.3452,0.3630
0.2939,0.3441,0.3620
0.2950,0.3417,0.3633
0.2950,0.3381,0.3669
0.2960,0.3394,0.3646
0.2971,0.3370,0.3659
0.2971,0.3333,0.3696
0.2982,0.3345,0.3673
0.2993,0.3358,0.3649
0.2982,0.3345,0.3673
0.2967,0.3370,0.3663
0.2952,0.3358,0.3690
0.2937,0.3346,0.3717
0.2911,0.3358,0.3731
0.2932,0.3308,0.3760
0.2970,0.3271,0.3759
0.2955,0.3295,0.3750
0.2966,0.3308,0.3726
0.2966,0.3308,0.3726
0.2966,0.3308,0.3726
0.2852,0.3359,0.3789
0.2863,0.3372,0.3765
0.2835,0.3386,0.3779
0.2863,0.3372,0.3765
0.2835,0.3386,0.3779
0.2784,0.3412,0.3804
0.2784,0.3412,0.3804
0.2802,0.3424,0.3774
0.2784,0.3451,0.3765
0.2784,0.3451,0.3765
0.2773,0.3477,0.3750
0.2763,0.3463,0.3774
0.2802,0.3424,0.3774
0.2773,0.3438,0.3789
0.2795,0.3465,0.3740
0.2806,0.3478,0.3716
0.2806,0.3478,0.3716
0.2829,0.3466,0.3705
0.2817,0.3492,0.3691
0.2840,0.3440,0.3720
0.2757,0.3457,0.3786
0.2776,0.3469,0.3755
0.2761,0.3515,0.3724
0.2731,0.3529,0.3740
0.2731,0.3529,0.3740
0.2743,0.3544,0.3713
0.2743,0.3502,0.3755
0.2731,0.3487,0.3782
0.2731,0.3487,0.3782
0.2743,0.3460,0.3797
0.2743,0.3502,0.3755
0.2766,0.3489,0.3745
0.2809,0.3489,0.3702
0.2851,0.3489,0.3660
0.2863,0.3504,0.3633
0.2833,0.3562,0.3605
0.2857,0.3550,0.3593
0.3008,0.3517,0.3475
0.3034,0.3547,0.3419
0.3047,0.3519,0.3434
0.3017,0.3578,0.3405
0.3000,0.3609,0.3391
0.3000,0.3609,0.3391
0.3000,0.3652,0.3348
0.3013,0.3668,0.3319
0.3057,0.3668,0.3275
0.3053,0.3673,0.3274
0.3059,0.3653,0.3288
0.3088,0.3640,0.3272
0.3067,0.3733,0.3200
0.3067,0.3822,0.3111
0.3053,0.3850,0.3097
0.3081,0.3839,0.3080
0.3153,0.3784,0.3063
0.3167,0.3801,0.3032
0.3182,0.3818,0.3000
0.3182,0.3818,0.3000
0.3196,0.3790,0.3014
0.3196,0.3836,0.2968
0.3165,0.3853,0.2982
0.3180,0.3871,0.2949
0.3180,0.3871,0.2949
0.3238,0.3762,0.3000
0.3333,0.3714,0.2953
0.3365,0.3702,0.2933
0.3333,0.3781,0.2886
0.3367,0.3769,0.2864
0.3434,0.3788,0.2778
0.3367,0.3827,0.2806
0.3351,0.3866,0.2783
0.3316,0.3834,0.2850
0.3299,0.3874,0.2827
0.3368,0.3895,0.2737
0.3333,0.3854,0.2813
0.3316,0.3895,0.2789
0.3351,0.3936,0.2713
0.3351,0.3936,0.2713
0.3351,0.3936,0.2713
0.3351,0.3936,0.2713
0.3351,0.3946,0.2703
0.3315,0.4022,0.2663
0.3315,0.4022,0.2663
0.3351,0.4000,0.2649
0.3405,0.4000,0.2595
0.3424,0.4022,0.2554
0.3442,0.4044,0.2514
0.3388,0.4098,0.2514
0.3407,0.4176,0.2417
0.3407,0.4176,0.2417
0.3426,0.4088,0.2486
0.3425,0.4144,0.2431
0.3464,0.4190,0.2346
0.3483,0.4214,0.2303
0.3483,0.4214,0.2303
0.3503,0.4181,0.2316
0.3464,0.4246,0.2290
0.3503,0.4237,0.2260
0.3486,0.4286,0.2228
0.3512,0.4345,0.2143
0.3488,0.4361,0.2151
0.3515,0.4364,0.2121
0.3537,0.4390,0.2073
0.3509,0.4386,0.2105
0.3526,0.4451,0.2023
0.3546,0.4477,0.1977
0.3567,0.4445,0.1988
0.3529,0.4471,0.2000
0.3609,0.4438,0.1953
0.3668,0.4379,0.1953
0.3675,0.4458,0.1867
0.3720,0.4390,0.1890
0.3804,0.4356,0.1840
0.3827,0.4383,0.1790
0.3875,0.4437,0.1688
0.3851,0.4472,0.1677
0.3837,0.4528,0.1635
0.3861,0.4557,0.1582
0.3974,0.4437,0.1589
0.3961,0.4545,0.1494
0.4014,0.4558,0.1428
0.3987,0.4640,0.1373
0.3947,0.4737,0.1316
0.3974,0.4702,0.1324
0.4040,0.4702,0.1258
0.4013,0.4841,0.1146
0.4038,0.4744,0.1218
0.4091,0.4740,0.1169
0.4145,0.4737,0.1118
0.4210,0.4737,0.1053
0.4267,0.4800,0.0933
0.4200,0.4867,0.0933
0.4257,0.4932,0.0811
0.4286,0.4898,0.0816
0.4315,0.4932,0.0753
0.4345,0.4965,0.0690
0.4354,0.5034,0.0612
0.4422,0.5034,0.0544
0.4452,0.5069,0.0479
0.4452,0.5137,0.0411
0.4521,0.5137,0.0342
0.4552,0.5172,0.0276
0.4653,0.5139,0.0208
0.4552,0.5310,0.0138
0.4521,0.5342,0.0137
0.4521,0.5411,0.0068
0.4615,0.5385,0.0000
0.4615,0.5385,0.0000
0.4621,0.5379,0.0000
0.4653,0.5347,0.0000
0.4615,0.5385,0.0000
0.4577,0.5423,0.0000
0.4545,0.5455,0.0000
0.4507,0.5493,0.0000
0.4539,0.5461,0.0000
0.4539,0.5461,0.0000
0.4507,0.5423,0.0070
0.4507,0.5493,0.0000
0.4476,0.5524,0.0000
0.4552,0.5448,0.0000
0.4552,0.5448,0.0000
0.4552,0.5448,0.0000
