# Pd,Pt,Ru
0.3708,0.3708,0.2584
0.3693,0.3750,0.2557
0.3693,0.3807,0.2500
0.3714,0.3829,0.2457
0.3571,0.3988,0.2441
0.3636,0.3879,0.2485
0.3766,0.3827,0.2407
0.3697,0.3939,0.2364
0.3742,0.3927,0.2331
0.3765,0.3951,0.2284
0.3789,0.3975,0.2236
0.3774,0.4025,0.2201
0.3837,0.4025,0.2138
0.3797,0.4114,0.2089
0.3797,0.4114,0.2089
0.3798,0.4177,0.2025
0.3846,0.4167,0.1987
0.3896,0.4156,0.1948
0.3896,0.4156,0.1948
0.3896,0.4221,0.1883
0.3961,0.4156,0.1883
0.4013,0.4211,0.1776
0.4013,0.4211,0.1776
0.3974,0.4238,0.1788
0.4027,0.4228,0.1745
0.4079,0.4276,0.1645
0.4067,0.4400,0.1533
0.4067,0.4400,0.1533
0.4094,0.4430,0.1476
0.4200,0.4467,0.1333
0.4257,0.4392,0.1351
0.4326,0.4468,0.1206
0.4317,0.4460,0.1223
0.4286,0.4428,0.1286
0.4317,0.4460,0.1223
0.4348,0.4493,0.1159
0.4380,0.4525,0.1095
0.4370,0.4593,0.1037
0.4412,0.4632,0.0956
0.4412,0.4706,0.0882
0.4478,0.4701,0.0821
0.4470,0.4773,0.0757
0.4470,0.4773,0.0757
0.4580,0.4733,0.0687
0.4574,0.4806,0.0620
0.4687,0.4844,0.0469
0.4683,0.4841,0.0476
0.4683,0.4841,0.0476
0.4720,0.4880,0.0400
0.4720,0.4880,0.0400
0.4758,0.4919,0.0323
0.4797,0.4959,0.0244
0.4754,0.5082,0.0164
0.4711,0.5124,0.0165
0.4628,0.5207,0.0165
0.4538,0.5294,0.0168
0.4500,0.5250,0.0250
0.4492,0.5339,0.0169
0.4576,0.5254,0.0170
0.4491,0.5424,0.0085
0.4569,0.5259,0.0172
0.4602,0.5310,0.0088
0.4602,0.5398,0.0000
0.4554,0.5446,0.0000
0.4602,0.5398,0.0000
0.4602,0.5398,0.0000
0.4643,0.5357,0.0000
0.4643,0.5357,0.0000
0.4825,0.5175,0.0000
0.4825,0.5175,0.0000
0.4779,0.5221,0.0000
0.4779,0.5221,0.0000
0.4821,0.5179,0.0000
0.4696,0.5130,0.0174
0.4828,0.5086,0.0086
0.4912,0.5088,0.0000
0.4914,0.5086,0.0000
0.4872,0.5128,0.0000
0.4957,0.5043,0.0000
0.5043,0.4957,0.0000
0.5043,0.4957,0.0000
0.5043,0.4957,0.0000
0.5043,0.4957,0.0000
0.5043,0.4957,0.0000
0.5000,0.5000,0.0000
0.5000,0.5000,0.0000
0.4957,0.5043,0.0000
