# Pd,Pt,Ru
0.3582,0.3262,0.3156
0.3594,0.3239,0.3167
0.3569,0.3286,0.3145
0.3594,0.3239,0.3167
0.3620,0.3190,0.3190
0.3643,0.3178,0.3179
0.3669,0.3130,0.3201
0.3659,0.3116,0.3225
0.3637,0.3127,0.3236
0.3637,0.3127,0.3236
0.3613,0.3139,0.3248
0.3626,0.3150,0.3224
0.3640,0.3125,0.3235
0.3653,0.3137,0.3210
0.3643,0.3160,0.3197
0.3640,0.3162,0.3198
0.3640,0.3125,0.3235
0.3640,0.3125,0.3235
0.3616,0.3137,0.3247
0.3640,0.3125,0.3235
0.3653,0.3100,0.3247
0.3630,0.3111,0.3259
0.3630,0.3148,0.3222
0.3667,0.3111,0.3222
0.3643,0.3123,0.3234
0.3643,0.3123,0.3234
0.3620,0.3134,0.3246
0.3647,0.3120,0.3233
0.3633,0.3146,0.3221
0.3684,0.3083,0.3233
0.3670,0.3071,0.3259
0.3670,0.3071,0.3259
0.3704,0.3037,0.3259
0.3667,0.3037,0.3296
0.3680,0.3048,0.3272
0.3667,0.3074,0.3259
0.3667,0.3074,0.3259
0.3667,0.3074,0.3259
0.3667,0.3074,0.3259
0.3667,0.3037,0.3296
0.3680,0.3048,0.3272
0.3667,0.3074,0.3259
0.3694,0.3060,0.3246
0.3722,0.3083,0.3195
0.3684,0.3120,0.3196
0.3684,0.3120,0.3196
0.3674,0.3144,0.3182
0.3674,0.3144,0.3182
0.3712,0.3144,0.3144
0.3726,0.3118,0.3156
0.3764,0.3118,0.3118
0.3764,0.3156,0.3080
0.3802,0.3156,0.3042
0.3817,0.3168,0.3015
0.3765,0.3216,0.3019
0.3808,0.3231,0.2961
0.3822,0.3205,0.2973
0.3770,0.3254,0.2976
0.3831,0.3257,0.2912
0.3861,0.3243,0.2896
0.3809,0.3294,0.2897
0.3815,0.3253,0.2932
0.3855,0.3253,0.2892
0.3856,0.3293,0.2851
0.3871,0.3266,0.2863
0.3862,0.3293,0.2845
0.3891,0.3264,0.2845
0.3827,0.3375,0.2798
0.3859,0.3361,0.2780
0.3846,0.3376,0.2778
0.3853,0.3377,0.2770
0.3843,0.3362,0.2795
0.3877,0.3436,0.2687
0.3877,0.3436,0.2687
0.3911,0.3422,0.2667
0.3894,0.3407,0.2699
0.3911,0.3422,0.2667
0.3946,0.3408,0.2646
0.3982,0.3394,0.2624
0.4000,0.3409,0.2591
0.4018,0.3425,0.2557
0.4018,0.3470,0.2512
0.4037,0.3486,0.2477
0.4101,0.3456,0.2443
0.4159,0.3458,0.2383
0.4159,0.3458,0.2383
0.4159,0.3458,0.2383
0.4198,0.3443,0.2359
0.4198,0.3443,0.2359
0.4245,0.3444,0.2311
0.4340,0.3396,0.2264
0.4244,0.3512,0.2244
0.4375,0.3413,0.2212
0.4375,0.3413,0.2212
0.4450,0.3397,0.2153
0.4444,0.3430,0.2126
0.4402,0.3493,0.2105
0.4466,0.3495,0.2039
0.4466,0.3495,0.2039
0.4466,0.3544,0.1990
0.4488,0.3512,0.2000
0.4532,0.3498,0.1970
0.4505,0.3564,0.1931
0.4527,0.3582,0.1891
0.4527,0.3632,0.1841
0.4478,0.3731,0.1791
0.4472,0.3769,0.1759
0.4531,0.3750,0.1719
0.4545,0.3788,0.1667
0.4545,0.3788,0.1667
0.4569,0.3807,0.1624
0.4526,0.3895,0.1579
0.4545,0.3904,0.1551
0.4595,0.3946,0.1459
0.4565,0.3967,0.1468
0.4620,0.3913,0.1467
0.4674,0.3913,0.1413
0.4703,0.3892,0.1405
0.4677,0.3925,0.1398
0.4757,0.3946,0.1297
0.4759,0.3904,0.1337
0.4811,0.3892,0.1297
0.4780,0.3956,0.1264
0.4918,0.3880,0.1202
0.5000,0.3807,0.1193
0.5057,0.3920,0.1023
0.4889,0.4055,0.1056
0.4916,0.4078,0.1006
0.4944,0.4101,0.0955
0.4971,0.4152,0.0877
0.5060,0.4107,0.0833
0.5116,0.4070,0.0814
0.5145,0.4046,0.0809
0.5145,0.4046,0.0809
0.5172,0.4081,0.0747
0.5146,0.4152,0.0702
0.5148,0.4201,0.0651
0.5244,0.4268,0.0488
0.5279,0.4286,0.0435
0.5313,0.4250,0.0437
0.5313,0.4250,0.0437
0.5316,0.4304,0.0380
0.5431,0.4238,0.0331
0.5473,0.4189,0.0338
0.5448,0.4276,0.0276
0.5486,0.4306,0.0208
0.5374,0.4490,0.0136
0.5442,0.4490,0.0068
0.5379,0.4621,0.0000
0.5379,0.4621,0.0000
0.5379,0.4621,0.0000
0.5315,0.4685,0.0000
0.5315,0.4685,0.0000
0.5347,0.4653,0.0000
0.5315,0.4685,0.0000
0.5315,0.4685,0.0000
0.5315,0.4685,0.0000
0.5315,0.4685,0.0000
0.5278,0.4653,0.0069
0.5278,0.4722,0.0000
0.5347,0.4653,0.0000
0.5347,0.4653,0.0000
0.5374,0.4558,0.0068
0.5310,0.4690,0.0000
0.5274,0.4726,0.0000
0.5274,0.4726,0.0000
0.5338,0.4662,0.0000
0.5405,0.4595,0.0000
0.5467,0.4533,0.0000
0.5405,0.4595,0.0000
0.5473,0.4527,0.0000
