# Pd,Pt,Ru
0.3067,0.3100,0.3833
0.3046,0.3113,0.3841
0.3077,0.3077,0.3846
0.3054,0.3087,0.3859
0.3074,0.3108,0.3818
0.3085,0.3119,0.3796
0.3118,0.3119,0.3763
0.3085,0.3119,0.3796
0.3095,0.3129,0.3776
0.3082,0.3151,0.3767
0.3114,0.3149,0.3737
0.3090,0.3160,0.3750
0.3090,0.3160,0.3750
0.3136,0.3136,0.3728
0.3077,0.3147,0.3776
0.3077,0.3112,0.3811
0.3077,0.3112,0.3811
0.3077,0.3112,0.3811
0.3088,0.3158,0.3754
0.3088,0.3158,0.3754
0.3099,0.3169,0.3732
0.3099,0.3169,0.3732
0.3085,0.3156,0.3759
0.3085,0.3156,0.3759
0.3085,0.3192,0.3723
0.3072,0.3214,0.3714
0.3071,0.3250,0.3679
0.3094,0.3237,0.3669
0.3130,0.3201,0.3669
0.3141,0.3213,0.3646
0.3130,0.3201,0.3669
0.3141,0.3213,0.3646
0.3141,0.3213,0.3646
0.3127,0.3200,0.3673
0.3102,0.3212,0.3686
0.3077,0.3223,0.3700
0.3088,0.3235,0.3677
0.3077,0.3260,0.3663
0.3088,0.3235,0.3677
0.3114,0.3223,0.3663
0.3114,0.3260,0.3626
0.3114,0.3260,0.3626
0.3137,0.3284,0.3579
0.3111,0.3296,0.3593
0.3048,0.3309,0.3643
0.3060,0.3283,0.3657
0.3071,0.3296,0.3633
0.3097,0.3284,0.3619
0.3120,0.3233,0.3647
0.3106,0.3258,0.3636
0.3118,0.3270,0.3612
0.3118,0.3270,0.3612
0.3154,0.3231,0.3615
0.3166,0.3205,0.3629
0.3178,0.3217,0.3605
0.3217,0.3217,0.3566
0.3187,0.3227,0.3586
0.3185,0.3226,0.3589
0.3199,0.3279,0.3522
0.3184,0.3306,0.3510
0.3184,0.3306,0.3510
0.3197,0.3320,0.3483
0.3223,0.3306,0.3471
0.3223,0.3306,0.3471
0.3278,0.3278,0.3444
0.3248,0.3333,0.3419
0.3290,0.3333,0.3377
0.3304,0.3348,0.3348
0.3334,0.3333,0.3333
0.3348,0.3304,0.3348
0.3333,0.3289,0.3378
0.3348,0.3304,0.3348
0.3348,0.3304,0.3348
0.3408,0.3318,0.3274
0.3408,0.3318,0.3274
0.3453,0.3318,0.3229
0.3484,0.3348,0.3168
0.3529,0.3349,0.3122
0.3575,0.3348,0.3077
0.3607,0.3333,0.3060
0.3562,0.3379,0.3059
0.3548,0.3410,0.3042
0.3598,0.3365,0.3037
0.3598,0.3365,0.3037
0.3598,0.3365,0.3037
0.3527,0.3430,0.3043
0.3530,0.3431,0.3039
0.3579,0.3382,0.3039
0.3502,0.3452,0.3046
0.3505,0.3402,0.3093
0.3542,0.3385,0.3073
0.3598,0.3386,0.3016
0.3579,0.3368,0.3053
0.3598,0.3386,0.3016
0.3670,0.3351,0.2979
0.3743,0.3316,0.2941
0.3611,0.3445,0.2944
0.3672,0.3503,0.2825
0.3579,0.3523,0.2898
0.3563,0.3506,0.2931
0.3547,0.3488,0.2965
0.3642,0.3468,0.2890
0.3626,0.3509,0.2865
0.3647,0.3529,0.2824
0.3647,0.3588,0.2765
0.3681,0.3620,0.2699
0.3727,0.3602,0.2671
0.3798,0.3544,0.2658
0.3734,0.3608,0.2658
0.3718,0.3654,0.2628
0.3742,0.3613,0.2645
0.3742,0.3613,0.2645
0.3742,0.3613,0.2645
0.3726,0.3660,0.2614
0.3726,0.3725,0.2549
0.3775,0.3709,0.2516
0.3800,0.3733,0.2467
0.3934,0.3733,0.2333
0.3907,0.3709,0.2384
0.3960,0.3758,0.2282
0.3893,0.3758,0.2349
0.3825,0.3826,0.2349
0.3851,0.3784,0.2365
0.3878,0.3809,0.2313
0.3889,0.3819,0.2292
0.3972,0.3830,0.2198
0.3972,0.3759,0.2269
0.4029,0.3741,0.2230
0.4130,0.3696,0.2174
0.4203,0.3696,0.2101
0.4275,0.3588,0.2137
0.4351,0.3664,0.1985
0.4318,0.3712,0.1970
0.4385,0.3692,0.1923
0.4419,0.3798,0.1783
0.4385,0.3769,0.1846
0.4410,0.3858,0.1732
0.4400,0.3840,0.1760
0.4435,0.3871,0.1694
0.4530,0.3932,0.1538
0.4483,0.3965,0.1552
0.4508,0.4016,0.1476
0.4584,0.4083,0.1333
0.4622,0.4118,0.1260
0.4661,0.4153,0.1186
0.4530,0.4273,0.1197
0.4492,0.4237,0.1271
0.4492,0.4322,0.1186
0.4492,0.4322,0.1186
0.4530,0.4359,0.1111
0.4491,0.4492,0.1017
0.4530,0.4530,0.0940
0.4569,0.4569,0.0862
0.4530,0.4615,0.0855
0.4609,0.4609,0.0782
0.4741,0.4569,0.0690
0.4695,0.4609,0.0696
0.4695,0.4696,0.0609
0.4782,0.4696,0.0522
0.4869,0.4696,0.0435
0.5043,0.4609,0.0348
0.5185,0.4722,0.0093
0.5238,0.4667,0.0095
0.5340,0.4563,0.0097
0.5340,0.4563,0.0097
0.5392,0.4510,0.0098
0.5500,0.4500,0.0000
0.5500,0.4500,0.0000
0.5354,0.4646,0.0000
0.5300,0.4700,0.0000
0.5300,0.4700,0.0000
0.5294,0.4706,0.0000
0.5300,0.4700,0.0000
0.5253,0.4747,0.0000
0.5253,0.4747,0.0000
0.5253,0.4646,0.0101
0.5253,0.4646,0.0101
0.5263,0.4737,0.0000
0.5208,0.4792,0.0000
0.5312,0.4688,0.0000
0.5361,0.4639,0.0000
0.5312,0.4688,0.0000
0.5319,0.4681,0.0000
0.5319,0.4681,0.0000
0.5319,0.4681,0.0000
0.5217,0.4783,0.0000
0.5217,0.4783,0.0000
0.5326,0.4674,0.0000
0.5275,0.4725,0.0000
0.5385,0.4615,0.0000
0.5484,0.4516,0.0000
