# Pd,Pt,Ru
0.4737,0.5132,0.0131
0.4765,0.5168,0.0067
0.4865,0.5135,0.0000
0.4865,0.5135,0.0000
0.4832,0.5101,0.0067
0.4865,0.5135,0.0000
0.4867,0.5133,0.0000
0.4832,0.5168,0.0000
0.4902,0.5098,0.0000
0.4902,0.5098,0.0000
0.4870,0.5130,0.0000
0.4903,0.5097,0.0000
0.4872,0.5128,0.0000
0.4872,0.5128,0.0000
0.4872,0.5128,0.0000
0.4805,0.5195,0.0000
0.4805,0.5195,0.0000
0.4837,0.5163,0.0000
0.4805,0.5195,0.0000
0.4837,0.5163,0.0000
0.4837,0.5163,0.0000
0.4805,0.5195,0.0000
0.4839,0.5161,0.0000
0.4870,0.5130,0.0000
0.4902,0.5098,0.0000
0.4902,0.5098,0.0000
0.4870,0.5065,0.0065
0.4934,0.5066,0.0000
0.4967,0.5033,0.0000
0.4967,0.5033,0.0000
0.4966,0.5034,0.0000
0.4933,0.5067,0.0000
0.4933,0.5067,0.0000
0.4966,0.5034,0.0000
0.4901,0.5033,0.0066
0.4933,0.5067,0.0000
0.4867,0.5133,0.0000
0.4899,0.5101,0.0000
0.4830,0.5170,0.0000
0.4830,0.5170,0.0000
