# Pd,Pt,Ru
0.3269,0.3463,0.3268
0.3294,0.3450,0.3256
0.3294,0.3450,0.3256
0.3281,0.3438,0.3281
0.3213,0.3454,0.3333
0.3226,0.3468,0.3306
0.3198,0.3482,0.3320
0.3211,0.3496,0.3293
0.3184,0.3510,0.3306
0.3169,0.3539,0.3292
0.3169,0.3539,0.3292
0.3210,0.3539,0.3251
0.3265,0.3512,0.3223
0.3191,0.3532,0.3277
0.3205,0.3547,0.3248
0.3219,0.3562,0.3219
0.3248,0.3547,0.3205
0.3262,0.3605,0.3133
0.3248,0.3590,0.3162
0.3305,0.3562,0.3133
0.3290,0.3593,0.3117
0.3348,0.3565,0.3087
0.3229,0.3677,0.3094
0.3182,0.3682,0.3136
0.3193,0.3615,0.3192
0.3239,0.3615,0.3146
0.3239,0.3615,0.3146
0.3286,0.3615,0.3099
0.3286,0.3662,0.3052
0.3333,0.3667,0.3000
0.3397,0.3636,0.2967
0.3413,0.3606,0.2981
0.3433,0.3632,0.2935
0.3384,0.3636,0.2980
0.3367,0.3623,0.3010
0.3418,0.3623,0.2959
0.3469,0.3623,0.2908
0.3520,0.3623,0.2857
0.3505,0.3660,0.2835
0.3542,0.3698,0.2760
0.3575,0.3679,0.2746
0.3575,0.3679,0.2746
0.3613,0.3665,0.2722
0.3587,0.3804,0.2609
0.3617,0.3723,0.2660
0.3646,0.3702,0.2652
0.3652,0.3708,0.2640
0.3672,0.3729,0.2599
0.3600,0.3771,0.2629
0.3642,0.3757,0.2601
0.3642,0.3757,0.2601
0.3663,0.3779,0.2558
0.3642,0.3815,0.2543
0.3684,0.3860,0.2456
0.3684,0.3860,0.2456
0.3669,0.3905,0.2426
0.3669,0.3905,0.2426
0.3653,0.3952,0.2395
0.3625,0.4000,0.2375
0.3630,0.4013,0.2357
0.3720,0.4085,0.2195
0.3720,0.4085,0.2195
0.3704,0.4136,0.2160
0.3806,0.4129,0.2065
0.3816,0.4145,0.2039
0.3816,0.4145,0.2039
0.3822,0.4204,0.1974
0.3733,0.4400,0.1867
0.3741,0.4354,0.1905
0.3741,0.4354,0.1905
0.3767,0.4384,0.1849
0.3813,0.4388,0.1799
0.3750,0.4444,0.1806
0.3820,0.4444,0.1736
0.3867,0.4533,0.1600
0.3916,0.4476,0.1608
0.3901,0.4539,0.1560
0.3885,0.4604,0.1511
0.3869,0.4671,0.1460
0.3869,0.4671,0.1460
0.3942,0.4671,0.1387
0.4030,0.4627,0.1343
0.4179,0.4552,0.1269
0.4211,0.4586,0.1203
0.4338,0.4706,0.0956
0.4436,0.4737,0.0827
0.4427,0.4733,0.0840
0.4394,0.4697,0.0909
0.4394,0.4697,0.0909
0.4361,0.4812,0.0827
0.4308,0.4923,0.0769
0.4308,0.5000,0.0692
0.4375,0.5000,0.0625
0.4331,0.5118,0.0551
0.4320,0.5200,0.0480
0.4436,0.5161,0.0403
0.4516,0.5161,0.0323
0.4553,0.5122,0.0325
0.4590,0.5164,0.0246
0.4628,0.5207,0.0165
0.4628,0.5207,0.0165
0.4706,0.5210,0.0084
0.4628,0.5289,0.0083
0.4590,0.5328,0.0082
0.4667,0.5333,0.0000
0.4667,0.5333,0.0000
0.4706,0.5294,0.0000
0.4706,0.5294,0.0000
0.4783,0.5217,0.0000
0.4828,0.5172,0.0000
0.4746,0.5254,0.0000
0.4872,0.5128,0.0000
0.4915,0.5085,0.0000
0.4915,0.5085,0.0000
0.4831,0.5169,0.0000
0.4786,0.5214,0.0000
0.4746,0.5254,0.0000
0.4831,0.5169,0.0000
0.4741,0.5259,0.0000
0.4746,0.5254,0.0000
0.4746,0.5254,0.0000
0.4746,0.5254,0.0000
0.4746,0.5254,0.0000
0.4746,0.5254,0.0000
0.4746,0.5254,0.0000
0.4746,0.5254,0.0000
0.4746,0.5254,0.0000
0.4655,0.5345,0.0000
