# Pd,Pt,Ru
0.3231,0.3731,0.3038
0.3231,0.3731,0.3038
0.3202,0.3755,0.3043
0.3240,0.3760,0.3000
0.3186,0.3790,0.3024
0.3198,0.3765,0.3037
0.3208,0.3792,0.3000
0.3207,0.3840,0.2953
0.3197,0.3852,0.2951
0.3169,0.3909,0.2922
0.3279,0.3852,0.2869
0.3265,0.3884,0.2851
0.3277,0.3915,0.2808
0.3276,0.3922,0.2802
0.3261,0.3913,0.2826
0.3275,0.3930,0.2795
0.3304,0.3877,0.2819
0.3304,0.3884,0.2812
0.3363,0.3857,0.2780
0.3408,0.3857,0.2735
0.3393,0.3884,0.2723
0.3423,0.3874,0.2703
0.3439,0.3891,0.2670
0.3470,0.3881,0.2649
0.3516,0.3881,0.2603
0.3538,0.3821,0.2641
0.3554,0.3839,0.2607
0.3588,0.3828,0.2584
0.3636,0.3828,0.2536
0.3654,0.3894,0.2452
0.3689,0.3835,0.2476
0.3756,0.3854,0.2390
0.3756,0.3854,0.2390
0.3744,0.3892,0.2364
0.3731,0.4030,0.2239
0.3800,0.3950,0.2250
0.3737,0.3990,0.2273
0.3788,0.3990,0.2222
0.3838,0.3990,0.2172
0.3889,0.3990,0.2121
0.3869,0.4071,0.2060
0.3900,0.4050,0.2050
0.3920,0.4070,0.2010
0.3958,0.4115,0.1927
0.3968,0.4127,0.1905
0.3904,0.4171,0.1925
0.3892,0.4162,0.1946
0.3934,0.4153,0.1913
0.3923,0.4199,0.1878
0.3923,0.4254,0.1823
0.4023,0.4195,0.1782
0.4035,0.4269,0.1696
0.4024,0.4260,0.1716
0.4048,0.4226,0.1726
0.4096,0.4277,0.1627
0.4000,0.4303,0.1697
0.3926,0.4356,0.1718
0.3913,0.4410,0.1677
0.3962,0.4403,0.1635
0.4000,0.4500,0.1500
0.4000,0.4438,0.1562
0.4051,0.4430,0.1519
0.4040,0.4437,0.1523
0.3947,0.4474,0.1579
0.3974,0.4437,0.1589
0.4000,0.4467,0.1533
0.4000,0.4467,0.1533
0.4126,0.4406,0.1468
0.4054,0.4527,0.1419
0.4054,0.4595,0.1351
0.4082,0.4626,0.1292
0.4110,0.4657,0.1233
0.4178,0.4658,0.1164
0.4126,0.4755,0.1119
0.4155,0.4859,0.0986
0.4184,0.4823,0.0993
0.4214,0.4857,0.0929
0.4307,0.4817,0.0876
0.4403,0.4776,0.0821
0.4403,0.4851,0.0746
0.4318,0.5000,0.0682
0.4318,0.5000,0.0682
0.4318,0.5000,0.0682
0.4351,0.5038,0.0611
0.4385,0.5077,0.0538
0.4538,0.5000,0.0462
0.4715,0.4878,0.0407
0.4828,0.5086,0.0086
0.4793,0.4959,0.0248
0.4754,0.4918,0.0328
0.4878,0.4878,0.0244
0.4960,0.4959,0.0081
0.4960,0.4959,0.0081
0.5041,0.4959,0.0000
0.5041,0.4959,0.0000
0.5041,0.4959,0.0000
0.5041,0.4959,0.0000
0.5041,0.4959,0.0000
0.5041,0.4959,0.0000
0.5126,0.4874,0.0000
0.5124,0.4876,0.0000
0.5124,0.4876,0.0000
