# Pd,Pt,Ru
0.3058,0.3265,0.3677
0.3080,0.3287,0.3633
0.3066,0.3275,0.3659
0.3077,0.3252,0.3671
0.3077,0.3252,0.3671
0.3098,0.3275,0.3627
0.3099,0.3310,0.3591
0.3099,0.3310,0.3591
0.3099,0.3310,0.3591
0.3074,0.3322,0.3604
0.3050,0.3333,0.3617
0.3014,0.3369,0.3617
0.3000,0.3357,0.3643
0.3011,0.3369,0.3620
0.3022,0.3381,0.3597
0.3043,0.3370,0.3587
0.3029,0.3358,0.3613
0.3015,0.3382,0.3603
0.2978,0.3382,0.3640
0.2952,0.3395,0.3653
0.2952,0.3395,0.3653
0.2915,0.3432,0.3653
0.2904,0.3419,0.3677
0.2904,0.3419,0.3677
0.2894,0.3443,0.3663
0.2926,0.3444,0.3630
0.2926,0.3444,0.3630
0.2926,0.3444,0.3630
0.2926,0.3444,0.3630
0.2926,0.3444,0.3630
0.2926,0.3444,0.3630
0.2937,0.3457,0.3606
0.2921,0.3446,0.3633
0.2932,0.3459,0.3609
0.2959,0.3446,0.3595
0.2943,0.3434,0.3623
0.2932,0.3459,0.3609
0.2932,0.3459,0.3609
0.2955,0.3447,0.3598
0.2955,0.3447,0.3598
0.2981,0.3434,0.3585
0.2981,0.3434,0.3585
0.2981,0.3434,0.3585
0.2959,0.3408,0.3633
0.2970,0.3421,0.3609
0.2970,0.3459,0.3571
0.2943,0.3472,0.3585
0.2917,0.3485,0.3598
0.2917,0.3447,0.3636
0.2906,0.3434,0.3660
0.2917,0.3485,0.3598
0.2955,0.3447,0.3598
0.2917,0.3447,0.3636
0.2939,0.3435,0.3626
0.2917,0.3447,0.3636
0.2901,0.3473,0.3626
0.2902,0.3412,0.3686
0.2782,0.3508,0.3710
0.2902,0.3490,0.3608
0.2913,0.3504,0.3583
0.2937,0.3492,0.3571
0.2920,0.3520,0.3560
0.2944,0.3508,0.3548
0.2956,0.3522,0.3522
0.2939,0.3551,0.3510
0.2980,0.3551,0.3469
0.2951,0.3565,0.3484
0.3012,0.3614,0.3374
0.3058,0.3512,0.3430
0.3099,0.3512,0.3389
0.3149,0.3404,0.3447
0.3176,0.3391,0.3433
0.3176,0.3391,0.3433
0.3203,0.3377,0.3420
0.3220,0.3475,0.3305
0.3235,0.3488,0.3277
0.3263,0.3474,0.3263
0.3277,0.3489,0.3234
0.3305,0.3476,0.3219
0.3377,0.3506,0.3117
0.3362,0.3491,0.3147
0.3377,0.3506,0.3117
0.3391,0.3478,0.3131
0.3435,0.3478,0.3087
0.3421,0.3509,0.3070
0.3484,0.3439,0.3077
0.3498,0.3498,0.3004
0.3527,0.3482,0.2991
0.3572,0.3482,0.2946
0.3549,0.3502,0.2949
0.3558,0.3559,0.2883
0.3604,0.3558,0.2838
0.3575,0.3620,0.2805
0.3598,0.3645,0.2757
0.3585,0.3632,0.2783
0.3524,0.3667,0.2809
0.3554,0.3697,0.2749
0.3538,0.3773,0.2689
0.3602,0.3791,0.2607
0.3679,0.3727,0.2594
0.3649,0.3792,0.2559
0.3649,0.3792,0.2559
0.3667,0.3809,0.2524
0.3684,0.3828,0.2488
0.3732,0.3828,0.2440
0.3768,0.3816,0.2416
0.3786,0.3835,0.2379
0.3786,0.3884,0.2330
0.3835,0.3883,0.2282
0.3805,0.3902,0.2293
0.3823,0.3922,0.2255
0.3823,0.3971,0.2206
0.3854,0.3951,0.2195
0.3835,0.3932,0.2233
0.3921,0.3922,0.2157
0.3931,0.3930,0.2139
0.3931,0.3930,0.2139
0.3950,0.3950,0.2100
0.3938,0.3990,0.2072
0.3947,0.4000,0.2053
0.3947,0.4000,0.2053
0.3936,0.4043,0.2021
0.4011,0.4064,0.1925
0.4032,0.4086,0.1882
0.4032,0.4086,0.1882
0.4076,0.4130,0.1794
0.4076,0.4130,0.1794
0.4098,0.4153,0.1749
0.4101,0.4326,0.1573
0.4057,0.4343,0.1600
0.4104,0.4335,0.1561
0.4128,0.4419,0.1453
0.4176,0.4471,0.1353
0.4201,0.4438,0.1361
0.4252,0.4491,0.1257
0.4286,0.4464,0.1250
0.4286,0.4464,0.1250
0.4286,0.4464,0.1250
0.4260,0.4497,0.1243
0.4311,0.4491,0.1198
0.4277,0.4578,0.1145
0.4329,0.4573,0.1098
0.4356,0.4601,0.1043
0.4417,0.4601,0.0982
0.4417,0.4663,0.0920
0.4410,0.4720,0.0870
0.4437,0.4750,0.0813
0.4437,0.4813,0.0750
0.4437,0.4875,0.0688
0.4465,0.4906,0.0629
0.4562,0.4875,0.0563
0.4562,0.4875,0.0563
0.4557,0.4937,0.0506
0.4494,0.5063,0.0443
0.4522,0.5096,0.0382
0.4522,0.5159,0.0319
0.4600,0.5267,0.0133
0.4595,0.5270,0.0135
0.4521,0.5342,0.0137
0.4552,0.5379,0.0069
0.4583,0.5417,0.0000
0.4621,0.5379,0.0000
0.4690,0.5310,0.0000
0.4685,0.5315,0.0000
0.4653,0.5347,0.0000
0.4726,0.5274,0.0000
0.4726,0.5274,0.0000
0.4658,0.5342,0.0000
0.4658,0.5342,0.0000
0.4658,0.5342,0.0000
0.4658,0.5342,0.0000
0.4658,0.5342,0.0000
0.4658,0.5342,0.0000
0.4690,0.5310,0.0000
0.4653,0.5347,0.0000
0.4621,0.5379,0.0000
0.4621,0.5379,0.0000
0.4658,0.5342,0.0000
0.4658,0.5342,0.0000
0.4722,0.5278,0.0000
0.4759,0.5241,0.0000
0.4685,0.5315,0.0000
0.4648,0.5352,0.0000
0.4681,0.5319,0.0000
