# Pd,Pt,Ru
0.3623,0.3152,0.3225
0.3610,0.3177,0.3213
0.3623,0.3152,0.3225
0.3637,0.3127,0.3236
0.3650,0.3102,0.3248
0.3663,0.3077,0.3260
0.3663,0.3114,0.3223
0.3677,0.3088,0.3235
0.3690,0.3100,0.3210
0.3704,0.3111,0.3185
0.3704,0.3111,0.3185
0.3680,0.3123,0.3197
0.3704,0.3111,0.3185
0.3694,0.3134,0.3172
0.3708,0.3109,0.3183
0.3694,0.3134,0.3172
0.3684,0.3120,0.3196
0.3698,0.3094,0.3208
0.3726,0.3118,0.3156
0.3726,0.3118,0.3156
0.3750,0.3106,0.3144
0.3788,0.3068,0.3144
0.3779,0.3053,0.3168
0.3808,0.3038,0.3154
0.3784,0.3050,0.3166
0.3822,0.3050,0.3128
0.3813,0.3035,0.3152
0.3828,0.3008,0.3164
0.3828,0.3008,0.3164
0.3804,0.3020,0.3176
0.3789,0.3008,0.3203
0.3789,0.3008,0.3203
0.3774,0.2996,0.3230
0.3765,0.3019,0.3216
0.3794,0.3004,0.3202
0.3770,0.3016,0.3214
0.3785,0.2988,0.3227
0.3785,0.2988,0.3227
0.3785,0.3028,0.3187
0.3785,0.3028,0.3187
0.3775,0.3012,0.3213
0.3790,0.3024,0.3186
0.3806,0.3036,0.3158
0.3780,0.3049,0.3171
0.3770,0.3074,0.3156
0.3729,0.3074,0.3197
0.3714,0.3061,0.3225
0.3729,0.3074,0.3197
0.3760,0.3099,0.3141
0.3719,0.3141,0.3140
0.3760,0.3141,0.3099
0.3745,0.3149,0.3106
0.3750,0.3147,0.3103
0.3782,0.3193,0.3025
0.3755,0.3207,0.3038
0.3755,0.3249,0.2996
0.3755,0.3207,0.3038
0.3729,0.3263,0.3008
0.3803,0.3291,0.2906
0.3803,0.3291,0.2906
0.3836,0.3276,0.2888
0.3826,0.3304,0.2870
0.3826,0.3304,0.2870
0.3843,0.3275,0.2882
0.3860,0.3289,0.2851
0.3833,0.3304,0.2863
0.3833,0.3348,0.2819
0.3833,0.3348,0.2819
0.3877,0.3348,0.2775
0.3911,0.3378,0.2711
0.3894,0.3407,0.2699
0.3901,0.3453,0.2646
0.3946,0.3498,0.2556
0.3964,0.3468,0.2568
0.3861,0.3581,0.2558
0.3821,0.3632,0.2547
0.3810,0.3619,0.2571
0.3793,0.3645,0.2562
0.3800,0.3600,0.2600
0.3730,0.3679,0.2591
0.3737,0.3737,0.2526
0.3883,0.3670,0.2447
0.3904,0.3636,0.2460
0.3904,0.3636,0.2460
0.3936,0.3617,0.2447
0.3925,0.3656,0.2419
0.3978,0.3656,0.2366
0.3967,0.3696,0.2337
0.3967,0.3696,0.2337
0.3967,0.3750,0.2283
0.3934,0.3825,0.2241
0.3863,0.3864,0.2273
0.3846,0.3905,0.2249
0.3855,0.3976,0.2169
0.3865,0.3926,0.2209
0.3865,0.4049,0.2086
0.3842,0.4085,0.2073
0.3865,0.4049,0.2086
0.3975,0.4037,0.1988
0.3951,0.4074,0.1975
0.3937,0.4125,0.1938
0.4012,0.4198,0.1790
0.4000,0.4188,0.1812
0.4025,0.4151,0.1824
0.4076,0.4140,0.1784
0.4064,0.4194,0.1742
0.3987,0.4324,0.1689
0.4041,0.4247,0.1712
0.4081,0.4218,0.1701
0.4079,0.4276,0.1645
0.4172,0.4305,0.1523
0.4145,0.4342,0.1513
0.4172,0.4371,0.1457
0.4238,0.4371,0.1391
0.4392,0.4324,0.1284
0.4422,0.4354,0.1224
0.4452,0.4315,0.1233
0.4452,0.4315,0.1233
0.4483,0.4345,0.1172
0.4514,0.4375,0.1111
0.4578,0.4366,0.1056
0.4643,0.4357,0.1000
0.4643,0.4428,0.0929
0.4587,0.4586,0.0827
0.4638,0.4565,0.0797
0.4706,0.4559,0.0735
0.4779,0.4559,0.0662
0.4748,0.4676,0.0576
0.4820,0.4676,0.0504
0.4928,0.4710,0.0362
0.4928,0.4710,0.0362
0.5000,0.4706,0.0294
0.5036,0.4745,0.0219
0.5037,0.4815,0.0148
0.5037,0.4815,0.0148
0.5113,0.4812,0.0075
0.5076,0.4848,0.0076
0.5076,0.4848,0.0076
0.5194,0.4806,0.0000
0.5154,0.4846,0.0000
0.5191,0.4809,0.0000
0.5188,0.4737,0.0075
0.5191,0.4809,0.0000
0.5227,0.4773,0.0000
0.5263,0.4737,0.0000
0.5303,0.4697,0.0000
0.5255,0.4672,0.0073
0.5407,0.4593,0.0000
0.5368,0.4632,0.0000
0.5401,0.4599,0.0000
0.5373,0.4627,0.0000
0.5373,0.4627,0.0000
0.5373,0.4627,0.0000
0.5333,0.4667,0.0000
0.5333,0.4667,0.0000
0.5373,0.4627,0.0000
0.5294,0.4706,0.0000
0.5294,0.4706,0.0000
0.5328,0.4672,0.0000
0.5368,0.4632,0.0000
0.5407,0.4593,0.0000
0.5474,0.4526,0.0000
0.5401,0.4526,0.0073
0.5373,0.4627,0.0000
0.5298,0.4627,0.0075
0.5414,0.4586,0.0000
0.5338,0.4662,0.0000
0.5414,0.4586,0.0000
0.5420,0.4580,0.0000
0.5420,0.4580,0.0000
0.5385,0.4615,0.0000
0.5379,0.4621,0.0000
0.5379,0.4621,0.0000
0.5379,0.4621,0.0000
0.5379,0.4621,0.0000
0.5344,0.4656,0.0000
