# Pd,Pt,Ru
0.3913,0.3641,0.2446
0.3923,0.3591,0.2486
0.3967,0.3575,0.2458
0.4012,0.3488,0.2500
0.4070,0.3430,0.2500
0.4182,0.3454,0.2364
0.4235,0.3412,0.2353
0.4235,0.3353,0.2412
0.4260,0.3432,0.2308
0.4260,0.3432,0.2308
0.4286,0.3452,0.2262
0.4379,0.3432,0.2189
0.4261,0.3550,0.2189
0.4260,0.3610,0.2130
0.4320,0.3550,0.2130
0.4197,0.3704,0.2099
0.4277,0.3773,0.1950
0.4339,0.3711,0.1950
0.4367,0.3734,0.1899
0.4359,0.3718,0.1923
0.4359,0.3654,0.1987
0.4395,0.3631,0.1974
0.4387,0.3677,0.1936
0.4387,0.3742,0.1871
0.4379,0.3791,0.1830
0.4437,0.3841,0.1722
0.4334,0.3933,0.1733
0.4324,0.3987,0.1689
0.4354,0.4013,0.1633
0.4375,0.4028,0.1597
0.4266,0.4056,0.1678
0.4336,0.4056,0.1608
0.4286,0.4143,0.1571
0.4348,0.4130,0.1522
0.4452,0.4088,0.1460
0.4452,0.4161,0.1387
0.4452,0.4234,0.1314
0.4538,0.4231,0.1231
0.4436,0.4436,0.1128
0.4436,0.4511,0.1053
0.4403,0.4478,0.1119
0.4470,0.4470,0.1060
0.4470,0.4470,0.1060
0.4504,0.4504,0.0992
0.4470,0.4394,0.1136
0.4504,0.4504,0.0992
0.4504,0.4504,0.0992
0.4574,0.4496,0.0930
0.4573,0.4574,0.0853
0.4615,0.4539,0.0846
0.4640,0.4800,0.0560
0.4841,0.4524,0.0635
0.4841,0.4524,0.0635
0.4839,0.4597,0.0564
0.4959,0.4553,0.0488
0.4959,0.4634,0.0407
0.4918,0.4672,0.0410
0.5042,0.4622,0.0336
0.5085,0.4661,0.0254
0.5250,0.4583,0.0167
0.5294,0.4622,0.0084
0.5339,0.4576,0.0085
0.5378,0.4538,0.0084
0.5417,0.4500,0.0083
0.5454,0.4463,0.0083
0.5454,0.4463,0.0083
0.5546,0.4454,0.0000
0.5455,0.4545,0.0000
0.5455,0.4545,0.0000
0.5447,0.4553,0.0000
0.5492,0.4508,0.0000
0.5528,0.4472,0.0000
0.5447,0.4553,0.0000
0.5349,0.4651,0.0000
0.5276,0.4724,0.0000
0.5238,0.4762,0.0000
0.5276,0.4724,0.0000
0.5234,0.4688,0.0078
0.5194,0.4729,0.0077
0.5234,0.4766,0.0000
0.5194,0.4729,0.0077
0.5276,0.4724,0.0000
0.5276,0.4724,0.0000
0.5317,0.4683,0.0000
0.5280,0.4720,0.0000
0.5280,0.4720,0.0000
0.5238,0.4762,0.0000
0.5238,0.4762,0.0000
0.5238,0.4762,0.0000
0.5238,0.4762,0.0000
0.5238,0.4762,0.0000
