# Pd,Pt,Ru
0.3717,0.4084,0.2199
0.3789,0.4053,0.2158
0.3834,0.4093,0.2073
0.3927,0.4084,0.1989
0.3927,0.4084,0.1989
0.3895,0.4158,0.1947
0.3915,0.4180,0.1905
0.3936,0.4149,0.1915
0.3978,0.4194,0.1828
0.3925,0.4193,0.1882
0.3967,0.4239,0.1794
0.3967,0.4239,0.1794
0.3967,0.4239,0.1794
0.3967,0.4294,0.1739
0.4022,0.4239,0.1739
0.3955,0.4350,0.1695
0.3966,0.4310,0.1724
0.3989,0.4335,0.1676
0.4046,0.4393,0.1561
0.4035,0.4386,0.1579
0.4083,0.4379,0.1538
0.4072,0.4431,0.1497
0.4132,0.4431,0.1437
0.4132,0.4431,0.1437
0.4151,0.4528,0.1321
0.4167,0.4487,0.1346
0.4129,0.4516,0.1355
0.4129,0.4516,0.1355
0.4129,0.4516,0.1355
0.4054,0.4662,0.1284
0.4228,0.4564,0.1208
0.4228,0.4497,0.1275
0.4362,0.4497,0.1141
0.4362,0.4430,0.1208
0.4392,0.4459,0.1149
0.4392,0.4595,0.1013
0.4400,0.4533,0.1067
0.4429,0.4564,0.1007
0.4490,0.4558,0.0952
0.4552,0.4552,0.0896
0.4638,0.4493,0.0869
0.4671,0.4526,0.0803
0.4671,0.4526,0.0803
0.4706,0.4485,0.0809
0.4706,0.4485,0.0809
0.4706,0.4559,0.0735
0.4701,0.4627,0.0672
0.4803,0.4724,0.0473
0.4919,0.4597,0.0484
0.4841,0.4603,0.0556
0.4841,0.4762,0.0397
0.4846,0.4846,0.0308
0.4769,0.4846,0.0385
0.4766,0.4922,0.0312
0.4651,0.5039,0.0310
0.4692,0.5077,0.0231
0.4769,0.5077,0.0154
0.4809,0.5115,0.0076
0.4846,0.5154,0.0000
0.4884,0.5116,0.0000
0.4812,0.5113,0.0075
0.4887,0.5113,0.0000
0.4887,0.5113,0.0000
0.4776,0.5224,0.0000
0.4773,0.5227,0.0000
0.4773,0.5227,0.0000
0.4773,0.5227,0.0000
0.4773,0.5227,0.0000
0.4733,0.5267,0.0000
0.4733,0.5267,0.0000
0.4773,0.5227,0.0000
0.4776,0.5224,0.0000
0.4776,0.5224,0.0000
0.4737,0.5263,0.0000
0.4776,0.5224,0.0000
0.4737,0.5263,0.0000
