# Pd,Pt,Ru
0.3441,0.3199,0.3360
0.3401,0.3239,0.3360
0.3401,0.3239,0.3360
0.3441,0.3239,0.3320
0.3441,0.3239,0.3320
0.3429,0.3265,0.3306
0.3401,0.3279,0.3320
0.3416,0.3251,0.3333
0.3430,0.3264,0.3306
0.3444,0.3237,0.3319
0.3458,0.3250,0.3292
0.3530,0.3235,0.3235
0.3515,0.3347,0.3138
0.3530,0.3319,0.3151
0.3530,0.3319,0.3151
0.3530,0.3319,0.3151
0.3559,0.3263,0.3178
0.3559,0.3263,0.3178
0.3574,0.3277,0.3149
0.3574,0.3277,0.3149
0.3605,0.3262,0.3133
0.3578,0.3276,0.3146
0.3593,0.3247,0.3160
0.3578,0.3276,0.3146
0.3609,0.3304,0.3087
0.3609,0.3304,0.3087
0.3609,0.3304,0.3087
0.3581,0.3362,0.3057
0.3568,0.3392,0.3040
0.3454,0.3455,0.3091
0.3425,0.3516,0.3059
0.3470,0.3516,0.3014
0.3456,0.3548,0.2996
0.3426,0.3611,0.2963
0.3505,0.3598,0.2897
0.3535,0.3535,0.2930
0.3552,0.3551,0.2897
0.3568,0.3568,0.2864
0.3585,0.3585,0.2830
0.3585,0.3585,0.2830
0.3568,0.3615,0.2817
0.3602,0.3602,0.2796
0.3571,0.3619,0.2810
0.3541,0.3684,0.2775
0.3541,0.3684,0.2775
0.3575,0.3671,0.2754
0.3592,0.3689,0.2719
0.3568,0.3719,0.2713
0.3520,0.3776,0.2704
0.3487,0.3846,0.2667
0.3523,0.3834,0.2643
0.3523,0.3886,0.2591
0.3523,0.3834,0.2643
0.3548,0.3817,0.2635
0.3607,0.3825,0.2568
0.3646,0.3812,0.2542
0.3702,0.3757,0.2541
0.3743,0.3743,0.2514
0.3743,0.3743,0.2514
0.3722,0.3722,0.2556
0.3743,0.3743,0.2514
0.3687,0.3855,0.2458
0.3729,0.3898,0.2373
0.3807,0.3864,0.2329
0.3793,0.3851,0.2356
0.3757,0.3931,0.2312
0.3779,0.3954,0.2267
0.3837,0.3954,0.2209
0.3860,0.3976,0.2164
0.3918,0.3977,0.2105
0.3905,0.4024,0.2071
0.3951,0.4012,0.2037
0.4025,0.3962,0.2013
0.3988,0.3987,0.2025
0.4039,0.3974,0.1987
0.4026,0.4026,0.1948
0.4013,0.4013,0.1974
0.4040,0.4040,0.1920
0.4027,0.4094,0.1879
0.4000,0.4133,0.1867
0.4000,0.4200,0.1800
0.4000,0.4267,0.1733
0.4000,0.4267,0.1733
0.3987,0.4324,0.1689
0.3945,0.4354,0.1701
0.3958,0.4375,0.1667
0.4000,0.4414,0.1586
0.4028,0.4444,0.1528
0.4056,0.4475,0.1469
0.4043,0.4539,0.1418
0.4071,0.4500,0.1429
0.4060,0.4662,0.1278
0.4154,0.4615,0.1231
0.4219,0.4687,0.1094
0.4173,0.4725,0.1102
0.4240,0.4720,0.1040
0.4240,0.4720,0.1040
0.4206,0.4683,0.1111
0.4240,0.4800,0.0960
0.4240,0.4720,0.1040
0.4228,0.4797,0.0975
0.4274,0.4839,0.0887
0.4309,0.4878,0.0813
0.4355,0.4919,0.0726
0.4309,0.5041,0.0650
0.4344,0.5082,0.0574
0.4417,0.5083,0.0500
0.4491,0.5085,0.0424
0.4530,0.5043,0.0427
0.4561,0.5088,0.0351
0.4860,0.4860,0.0280
0.4766,0.4953,0.0281
0.4766,0.4953,0.0281
0.4679,0.5046,0.0275
0.4722,0.5000,0.0278
0.4815,0.5000,0.0185
0.4857,0.5143,0.0000
0.4857,0.5143,0.0000
0.4854,0.5146,0.0000
0.4717,0.5283,0.0000
0.4717,0.5283,0.0000
0.4717,0.5283,0.0000
0.4673,0.5234,0.0093
0.4673,0.5327,0.0000
0.4679,0.5229,0.0092
0.4673,0.5327,0.0000
0.4673,0.5327,0.0000
0.4579,0.5421,0.0000
0.4579,0.5421,0.0000
0.4537,0.5463,0.0000
0.4486,0.5421,0.0093
0.4495,0.5505,0.0000
0.4505,0.5405,0.0090
0.4495,0.5505,0.0000
0.4495,0.5505,0.0000
0.4375,0.5536,0.0089
0.4455,0.5545,0.0000
0.4404,0.5596,0.0000
0.4364,0.5636,0.0000
0.4324,0.5676,0.0000
0.4375,0.5625,0.0000
0.4375,0.5625,0.0000
0.4336,0.5575,0.0089
0.4464,0.5536,0.0000
0.4414,0.5586,0.0000
0.4425,0.5575,0.0000
0.4474,0.5526,0.0000
