# Pd,Pt,Ru
0.3142,0.3372,0.3486
0.3154,0.3385,0.3461
0.3154,0.3423,0.3423
0.3154,0.3423,0.3423
0.3154,0.3423,0.3423
0.3178,0.3411,0.3411
0.3154,0.3423,0.3423
0.3166,0.3398,0.3436
0.3166,0.3398,0.3436
0.3142,0.3410,0.3448
0.3142,0.3410,0.3448
0.3142,0.3410,0.3448
0.3180,0.3410,0.3410
0.3192,0.3385,0.3423
0.3243,0.3398,0.3359
0.3256,0.3372,0.3372
0.3256,0.3372,0.3372
0.3256,0.3372,0.3372
0.3256,0.3333,0.3411
0.3281,0.3360,0.3359
0.3269,0.3385,0.3346
0.3281,0.3399,0.3320
0.3242,0.3399,0.3359
0.3255,0.3412,0.3333
0.3281,0.3399,0.3320
0.3281,0.3399,0.3320
0.3267,0.3386,0.3347
0.3293,0.3333,0.3374
0.3320,0.3320,0.3360
0.3334,0.3333,0.3333
0.3347,0.3306,0.3347
0.3360,0.3320,0.3320
0.3375,0.3333,0.3292
0.3360,0.3320,0.3320
0.3347,0.3347,0.3306
0.3388,0.3347,0.3265
0.3430,0.3306,0.3264
0.3430,0.3306,0.3264
0.3458,0.3333,0.3209
0.3458,0.3333,0.3209
0.3390,0.3348,0.3262
0.3362,0.3405,0.3233
0.3377,0.3420,0.3203
0.3391,0.3435,0.3174
0.3435,0.3435,0.3130
0.3450,0.3450,0.3100
0.3493,0.3450,0.3057
0.3423,0.3559,0.3018
0.3425,0.3516,0.3059
0.3410,0.3548,0.3042
0.3410,0.3548,0.3042
0.3381,0.3571,0.3048
0.3382,0.3623,0.2995
0.3430,0.3575,0.2995
0.3413,0.3606,0.2981
0.3398,0.3641,0.2961
0.3415,0.3658,0.2927
0.3366,0.3756,0.2878
0.3333,0.3788,0.2879
0.3431,0.3775,0.2794
0.3497,0.3744,0.2759
0.3547,0.3744,0.2709
0.3532,0.3781,0.2687
0.3532,0.3781,0.2687
0.3568,0.3769,0.2663
0.3568,0.3819,0.2613
0.3586,0.3838,0.2576
0.3560,0.3874,0.2566
0.3608,0.3918,0.2474
0.3627,0.3886,0.2487
0.3594,0.3958,0.2448
0.3545,0.4021,0.2434
0.3511,0.4096,0.2393
0.3511,0.4096,0.2393
0.3495,0.4140,0.2365
0.3520,0.4190,0.2290
0.3523,0.4148,0.2329
0.3563,0.4138,0.2299
0.3584,0.4162,0.2254
0.3626,0.4093,0.2281
0.3626,0.4152,0.2222
0.3706,0.4176,0.2118
0.3765,0.4176,0.2059
0.3787,0.4142,0.2071
0.3869,0.4167,0.1964
0.3855,0.4157,0.1988
0.3899,0.4277,0.1824
0.3903,0.4268,0.1829
0.3865,0.4294,0.1841
0.3842,0.4329,0.1829
0.3865,0.4356,0.1779
0.3827,0.4445,0.1728
0.3889,0.4444,0.1667
0.3936,0.4516,0.1548
0.3948,0.4605,0.1447
0.3973,0.4636,0.1391
0.4000,0.4600,0.1400
0.4094,0.4631,0.1275
0.4082,0.4626,0.1292
0.4014,0.4626,0.1360
0.3973,0.4657,0.1370
0.3973,0.4726,0.1301
0.3946,0.4694,0.1360
0.3958,0.4722,0.1320
0.4000,0.4690,0.1310
0.4056,0.4685,0.1259
0.4056,0.4755,0.1189
0.4084,0.4789,0.1127
0.4113,0.4823,0.1064
0.4384,0.4589,0.1027
0.4336,0.4685,0.0979
0.4306,0.4722,0.0972
0.4336,0.4755,0.0909
0.4397,0.4752,0.0851
0.4428,0.4786,0.0786
0.4468,0.4823,0.0709
0.4468,0.4965,0.0567
0.4532,0.4892,0.0576
0.4565,0.4928,0.0507
0.4565,0.5000,0.0435
0.4599,0.5036,0.0365
0.4632,0.5074,0.0294
0.4741,0.5037,0.0222
0.4737,0.5113,0.0150
0.4702,0.5149,0.0149
0.4702,0.5149,0.0149
0.4776,0.5149,0.0075
0.4815,0.5111,0.0074
0.4815,0.5111,0.0074
0.4851,0.5149,0.0000
0.4851,0.5149,0.0000
0.4851,0.5149,0.0000
0.4891,0.5036,0.0073
0.4889,0.5111,0.0000
0.4851,0.5149,0.0000
0.4926,0.5074,0.0000
0.4889,0.5111,0.0000
0.4889,0.5111,0.0000
0.4853,0.5147,0.0000
0.4818,0.5109,0.0073
0.4891,0.5109,0.0000
0.4926,0.5074,0.0000
0.4926,0.5074,0.0000
0.4964,0.5036,0.0000
0.5000,0.5000,0.0000
0.4963,0.5037,0.0000
0.4891,0.5109,0.0000
0.4928,0.5072,0.0000
0.4928,0.5072,0.0000
