# Au,Cu,Pt
0.3010,0.3512,0.3478
0.2963,0.3535,0.3502
0.2939,0.3547,0.3514
0.2915,0.3559,0.3526
0.2925,0.3572,0.3503
0.2959,0.3572,0.3469
0.2969,0.3584,0.3447
0.2965,0.3621,0.3414
0.2976,0.3599,0.3425
0.2976,0.3633,0.3391
0.3010,0.3599,0.3391
0.3021,0.3611,0.3368
0.3021,0.3576,0.3403
0.3031,0.3589,0.3380
0.2996,0.3589,0.3415
0.3007,0.3566,0.3427
0.2993,0.3556,0.3451
0.2993,0.3556,0.3451
0.2993,0.3556,0.3451
0.2968,0.3569,0.3463
0.3000,0.3536,0.3464
0.3025,0.3523,0.3452
0.3025,0.3523,0.3452
0.3011,0.3512,0.3477
0.3032,0.3502,0.3466
0.3058,0.3489,0.3453
0.3058,0.3489,0.3453
0.3007,0.3478,0.3515
0.3044,0.3478,0.3478
0.3066,0.3467,0.3467
0.3015,0.3492,0.3493
0.3004,0.3480,0.3516
0.3015,0.3529,0.3456
0.3026,0.3542,0.3432
0.3026,0.3542,0.3432
0.3011,0.3569,0.3420
0.2996,0.3558,0.3446
0.2981,0.3585,0.3434
0.2928,0.3612,0.3460
0.2939,0.3588,0.3473
0.2950,0.3563,0.3487
0.2961,0.3577,0.3462
0.2961,0.3577,0.3462
0.2973,0.3552,0.3475
0.2973,0.3552,0.3475
0.2946,0.3566,0.3488
0.2957,0.3580,0.3463
0.2980,0.3569,0.3451
0.2980,0.3608,0.3412
0.2992,0.3622,0.3386
0.3004,0.3597,0.3399
0.3016,0.3611,0.3373
0.3032,0.3622,0.3346
0.3032,0.3622,0.3346
0.3055,0.3651,0.3294
0.3068,0.3665,0.3267
0.3092,0.3615,0.3293
0.3080,0.3600,0.3320
0.3105,0.3629,0.3266
0.3154,0.3485,0.3361
0.3109,0.3488,0.3403
0.3109,0.3530,0.3361
0.3080,0.3544,0.3376
0.3109,0.3530,0.3361
0.3093,0.3517,0.3390
0.3107,0.3489,0.3404
0.3149,0.3447,0.3404
0.3178,0.3432,0.3390
0.3178,0.3432,0.3390
0.3205,0.3376,0.3419
0.3219,0.3305,0.3476
0.3262,0.3262,0.3476
0.3248,0.3248,0.3504
0.3262,0.3262,0.3476
0.3276,0.3233,0.3491
0.3319,0.3233,0.3448
0.3319,0.3233,0.3448
0.3333,0.3205,0.3462
0.3348,0.3176,0.3476
0.3319,0.3186,0.3495
0.3363,0.3139,0.3498
0.3363,0.3139,0.3498
0.3363,0.3139,0.3498
0.3363,0.3094,0.3543
0.3363,0.3094,0.3543
0.3363,0.3049,0.3588
0.3378,0.3063,0.3559
0.3409,0.3046,0.3545
0.3394,0.3028,0.3578
0.3365,0.3033,0.3602
0.3349,0.3014,0.3637
0.3379,0.2917,0.3704
0.3380,0.2870,0.3750
0.3397,0.2823,0.3780
0.3427,0.2864,0.3709
0.3491,0.2783,0.3726
0.3460,0.2796,0.3744
0.3476,0.2810,0.3714
0.3558,0.2692,0.3750
0.3558,0.2692,0.3750
0.3558,0.2692,0.3750
0.3606,0.2644,0.3750
0.3641,0.2621,0.3738
0.3641,0.2573,0.3786
0.3645,0.2562,0.3793
0.3695,0.2512,0.3793
0.3682,0.2487,0.3831
0.3641,0.2513,0.3846
0.3660,0.2474,0.3866
0.3698,0.2396,0.3906
0.3684,0.2421,0.3895
0.3782,0.2384,0.3834
0.3790,0.2368,0.3842
0.3810,0.2328,0.3862
0.3901,0.2253,0.3846
0.3966,0.2179,0.3855
0.4011,0.2147,0.3842
0.4034,0.2102,0.3864
0.4081,0.2126,0.3793
0.4023,0.2184,0.3793
0.4023,0.2241,0.3736
0.3966,0.2241,0.3793
0.3988,0.2197,0.3815
0.4035,0.2164,0.3801
0.4059,0.2118,0.3823
0.3988,0.2143,0.3869
0.3988,0.2083,0.3929
0.3965,0.2130,0.3905
0.4024,0.2071,0.3905
0.4024,0.2012,0.3964
0.4024,0.2012,0.3964
0.4072,0.1976,0.3952
0.4072,0.1916,0.4012
0.4096,0.1868,0.4036
0.4151,0.1887,0.3962
0.4177,0.1836,0.3987
0.4177,0.1772,0.4051
0.4305,0.1655,0.4040
0.4324,0.1689,0.3987
0.4218,0.1769,0.4013
0.4247,0.1712,0.4041
0.4276,0.1655,0.4069
0.4336,0.1608,0.4056
0.4296,0.1549,0.4155
0.4296,0.1549,0.4155
0.4286,0.1500,0.4214
0.4218,0.1360,0.4422
0.4247,0.1301,0.4452
0.4306,0.1250,0.4444
0.4336,0.1119,0.4545
0.4336,0.1119,0.4545
0.4296,0.1127,0.4577
0.4366,0.1056,0.4578
0.4286,0.1000,0.4714
0.4389,0.0863,0.4748
0.4380,0.0876,0.4744
0.4444,0.0815,0.4741
0.4545,0.0758,0.4697
0.4661,0.0677,0.4662
0.4697,0.0606,0.4697
0.4800,0.0560,0.4640
0.4839,0.0484,0.4677
0.5043,0.0342,0.4615
0.4919,0.0323,0.4758
0.4961,0.0236,0.4803
0.4961,0.0236,0.4803
0.4961,0.0236,0.4803
0.4844,0.0234,0.4922
0.5041,0.0165,0.4794
0.5000,0.0167,0.4833
0.5041,0.0165,0.4794
0.5000,0.0167,0.4833
0.5042,0.0168,0.4790
0.5000,0.0083,0.4917
0.5083,0.0000,0.4917
0.5042,0.0000,0.4958
0.5042,0.0000,0.4958
0.5042,0.0000,0.4958
0.5000,0.0000,0.5000
0.4918,0.0164,0.4918
0.5041,0.0000,0.4959
0.5000,0.0000,0.5000
0.4918,0.0164,0.4918
0.5083,0.0000,0.4917
0.5000,0.0000,0.5000
0.4918,0.0000,0.5082
0.4918,0.0000,0.5082
0.4839,0.0081,0.5080
0.4918,0.0000,0.5082
0.4959,0.0000,0.5041
0.4959,0.0000,0.5041
0.4959,0.0000,0.5041
0.4958,0.0000,0.5042
0.4917,0.0000,0.5083
0.4917,0.0083,0.5000
0.4959,0.0000,0.5041
0.5000,0.0000,0.5000
0.5042,0.0000,0.4958
0.5042,0.0000,0.4958
0.5000,0.0083,0.4917
0.5042,0.0000,0.4958
0.5043,0.0000,0.4957
0.5086,0.0000,0.4914
