# Au,Cu,Pt
0.4804,0.0000,0.5196
0.4804,0.0000,0.5196
0.4902,0.0000,0.5098
0.4951,0.0000,0.5049
0.5000,0.0000,0.5000
0.4951,0.0000,0.5049
0.4952,0.0097,0.4951
0.4952,0.0097,0.4951
0.4950,0.0000,0.5050
0.5000,0.0000,0.5000
0.4950,0.0000,0.5050
0.4954,0.0000,0.5046
0.4954,0.0000,0.5046
0.4954,0.0000,0.5046
0.4909,0.0091,0.5000
0.5000,0.0000,0.5000
0.4953,0.0000,0.5047
0.4954,0.0092,0.4954
0.4860,0.0093,0.5047
0.4906,0.0000,0.5094
0.4953,0.0000,0.5047
0.5000,0.0000,0.5000
0.4909,0.0091,0.5000
0.4954,0.0000,0.5046
0.4954,0.0000,0.5046
0.4818,0.0091,0.5091
0.4818,0.0000,0.5182
0.4907,0.0000,0.5093
0.4909,0.0091,0.5000
0.4909,0.0091,0.5000
0.4953,0.0000,0.5047
0.4954,0.0092,0.4954
0.4954,0.0092,0.4954
0.4954,0.0000,0.5046
0.4865,0.0180,0.4955
0.4954,0.0092,0.4954
0.4954,0.0000,0.5046
