# Au,Cu,Pt
0.3098,0.3569,0.3333
0.3086,0.3594,0.3320
0.3059,0.3608,0.3333
0.3071,0.3622,0.3307
0.3032,0.3661,0.3307
0.3059,0.3647,0.3294
0.3047,0.3672,0.3281
0.3059,0.3647,0.3294
0.3059,0.3647,0.3294
0.3032,0.3661,0.3307
0.3016,0.3651,0.3333
0.3016,0.3651,0.3333
0.3040,0.3640,0.3320
0.3012,0.3614,0.3374
0.3036,0.3563,0.3401
0.3020,0.3551,0.3429
0.3049,0.3536,0.3415
0.3054,0.3431,0.3515
0.3008,0.3475,0.3517
0.2992,0.3504,0.3504
0.2919,0.3562,0.3519
0.2931,0.3578,0.3491
0.2944,0.3550,0.3506
0.2926,0.3537,0.3537
0.2895,0.3552,0.3553
0.2895,0.3552,0.3553
0.2851,0.3529,0.3620
0.2798,0.3578,0.3624
0.2811,0.3595,0.3594
0.2811,0.3595,0.3594
0.2824,0.3565,0.3611
0.2837,0.3535,0.3628
0.2850,0.3505,0.3645
0.2754,0.3478,0.3768
0.2745,0.3480,0.3775
0.2709,0.3547,0.3744
0.2687,0.3582,0.3731
0.2577,0.3557,0.3866
0.2736,0.3532,0.3732
0.2764,0.3517,0.3719
0.2814,0.3467,0.3719
0.2864,0.3417,0.3719
0.2900,0.3350,0.3750
0.2935,0.3333,0.3732
0.2950,0.3300,0.3750
0.3000,0.3250,0.3750
0.3015,0.3216,0.3769
0.3065,0.3166,0.3769
0.3030,0.3131,0.3839
0.3061,0.3112,0.3827
0.3147,0.3046,0.3807
0.3163,0.2959,0.3878
0.3147,0.2995,0.3858
0.3147,0.2944,0.3909
0.3128,0.2923,0.3949
0.3128,0.2923,0.3949
0.3231,0.2820,0.3949
0.3212,0.2850,0.3938
0.3118,0.2903,0.3979
0.3189,0.2865,0.3946
0.3090,0.2921,0.3989
0.3090,0.2921,0.3989
0.3125,0.2841,0.4034
0.3125,0.2841,0.4034
0.3103,0.2816,0.4081
0.3121,0.2775,0.4104
0.3200,0.2686,0.4114
0.3161,0.2701,0.4138
0.3114,0.2694,0.4192
0.3171,0.2683,0.4146
0.3251,0.2577,0.4172
0.3251,0.2577,0.4172
0.3251,0.2577,0.4172
0.3292,0.2547,0.4161
0.3312,0.2500,0.4188
0.3375,0.2437,0.4188
0.3396,0.2390,0.4214
0.3396,0.2327,0.4277
0.3354,0.2342,0.4304
0.3418,0.2278,0.4304
0.3418,0.2215,0.4367
0.3503,0.2166,0.4331
0.3631,0.2038,0.4331
0.3548,0.2065,0.4387
0.3590,0.2051,0.4359
0.3613,0.2000,0.4387
0.3613,0.1935,0.4452
0.3660,0.1830,0.4510
0.3709,0.1854,0.4437
0.3733,0.1800,0.4467
0.3734,0.1733,0.4533
0.3758,0.1678,0.4564
0.3758,0.1678,0.4564
0.3784,0.1622,0.4594
0.3862,0.1586,0.4552
0.3862,0.1655,0.4483
0.3931,0.1586,0.4483
0.3973,0.1507,0.4520
0.4000,0.1517,0.4483
0.4172,0.1391,0.4437
0.4305,0.1324,0.4371
0.4371,0.1258,0.4371
0.4408,0.1250,0.4342
0.4408,0.1250,0.4342
0.4540,0.1184,0.4276
0.4600,0.1133,0.4267
0.4685,0.1049,0.4266
0.4718,0.1056,0.4226
0.4889,0.0963,0.4148
0.4857,0.0929,0.4214
0.4892,0.0863,0.4245
0.4929,0.0857,0.4214
0.4929,0.0857,0.4214
0.4965,0.0780,0.4255
0.5000,0.0714,0.4286
0.5037,0.0677,0.4286
0.5185,0.0593,0.4222
0.5263,0.0526,0.4211
0.5224,0.0522,0.4254
0.5227,0.0455,0.4318
0.5227,0.0379,0.4394
0.5267,0.0305,0.4428
0.5231,0.0231,0.4538
0.5235,0.0156,0.4609
0.5235,0.0234,0.4531
0.5313,0.0156,0.4531
0.5391,0.0156,0.4453
0.5391,0.0156,0.4453
0.5318,0.0079,0.4603
0.5323,0.0000,0.4677
0.5318,0.0079,0.4603
0.5360,0.0000,0.4640
0.5360,0.0000,0.4640
0.5323,0.0000,0.4677
0.5318,0.0079,0.4603
0.5317,0.0000,0.4683
0.5397,0.0000,0.4603
0.5318,0.0079,0.4603
0.5313,0.0078,0.4609
0.5313,0.0078,0.4609
0.5391,0.0000,0.4609
0.5547,0.0000,0.4453
0.5433,0.0079,0.4488
0.5354,0.0000,0.4646
0.5280,0.0000,0.4720
0.5360,0.0000,0.4640
0.5303,0.0000,0.4697
0.5290,0.0000,0.4710
0.5217,0.0000,0.4783
0.5180,0.0072,0.4748
0.5217,0.0000,0.4783
0.5145,0.0000,0.4855
0.5221,0.0000,0.4779
0.5294,0.0000,0.4706
