# Au,Cu,Pt
0.3379,0.3311,0.3310
0.3379,0.3311,0.3310
0.3356,0.3322,0.3322
0.3334,0.3333,0.3333
0.3356,0.3287,0.3357
0.3345,0.3275,0.3380
0.3357,0.3252,0.3391
0.3368,0.3228,0.3404
0.3368,0.3228,0.3404
0.3321,0.3251,0.3428
0.3286,0.3251,0.3463
0.3286,0.3251,0.3463
0.3298,0.3262,0.3440
0.3286,0.3251,0.3463
0.3298,0.3262,0.3440
0.3333,0.3227,0.3440
0.3286,0.3250,0.3464
0.3309,0.3238,0.3453
0.3285,0.3249,0.3466
0.3297,0.3225,0.3478
0.3346,0.3272,0.3382
0.3346,0.3272,0.3382
0.3383,0.3235,0.3382
0.3370,0.3222,0.3408
0.3383,0.3234,0.3383
0.3395,0.3209,0.3396
0.3395,0.3172,0.3433
0.3383,0.3197,0.3420
0.3395,0.3173,0.3432
0.3408,0.3185,0.3407
0.3408,0.3222,0.3370
0.3358,0.3246,0.3396
0.3371,0.3258,0.3371
0.3371,0.3258,0.3371
0.3383,0.3271,0.3346
0.3359,0.3283,0.3358
0.3359,0.3283,0.3358
0.3308,0.3308,0.3384
0.3334,0.3333,0.3333
0.3321,0.3320,0.3359
0.3321,0.3320,0.3359
0.3308,0.3346,0.3346
0.3269,0.3346,0.3385
0.3257,0.3371,0.3372
0.3295,0.3333,0.3372
0.3320,0.3282,0.3398
0.3269,0.3307,0.3424
0.3160,0.3320,0.3520
0.3186,0.3306,0.3508
0.3145,0.3347,0.3508
0.3211,0.3293,0.3496
0.3225,0.3306,0.3469
0.3265,0.3265,0.3470
0.3292,0.3251,0.3457
0.3306,0.3264,0.3430
0.3347,0.3223,0.3430
0.3361,0.3195,0.3444
0.3431,0.3138,0.3431
0.3431,0.3138,0.3431
0.3431,0.3138,0.3431
0.3458,0.3125,0.3417
0.3458,0.3125,0.3417
0.3348,0.3176,0.3476
0.3391,0.3133,0.3476
0.3405,0.3104,0.3491
0.3420,0.3074,0.3506
0.3420,0.3030,0.3550
0.3435,0.3000,0.3565
0.3478,0.2957,0.3565
0.3478,0.2957,0.3565
0.3408,0.2915,0.3677
0.3455,0.2909,0.3636
0.3379,0.2968,0.3653
0.3410,0.2949,0.3641
0.3380,0.2963,0.3657
0.3395,0.2930,0.3675
0.3365,0.2885,0.3750
0.3415,0.2829,0.3756
0.3382,0.2892,0.3726
0.3415,0.2878,0.3707
0.3415,0.2878,0.3707
0.3512,0.2829,0.3659
0.3497,0.2808,0.3695
0.3497,0.2808,0.3695
0.3515,0.2772,0.3713
0.3564,0.2723,0.3713
0.3614,0.2673,0.3713
0.3614,0.2624,0.3762
0.3645,0.2562,0.3793
0.3682,0.2537,0.3781
0.3750,0.2500,0.3750
0.3737,0.2475,0.3788
0.3665,0.2513,0.3822
0.3704,0.2434,0.3862
0.3723,0.2394,0.3883
0.3690,0.2406,0.3904
0.3670,0.2394,0.3936
0.3710,0.2365,0.3925
0.3710,0.2312,0.3978
0.3743,0.2291,0.3966
0.3956,0.2253,0.3791
0.4011,0.2143,0.3846
0.3978,0.2155,0.3867
0.4088,0.2100,0.3812
0.4134,0.2067,0.3799
0.4167,0.2055,0.3778
0.4214,0.1966,0.3820
0.4237,0.1921,0.3842
0.4310,0.1839,0.3851
0.4368,0.1839,0.3793
0.4371,0.1797,0.3832
0.4398,0.1807,0.3795
0.4451,0.1768,0.3781
0.4478,0.1718,0.3804
0.4478,0.1718,0.3804
0.4451,0.1707,0.3842
0.4451,0.1707,0.3842
0.4506,0.1667,0.3827
0.4528,0.1635,0.3837
0.4605,0.1579,0.3816
0.4636,0.1523,0.3841
0.4487,0.1539,0.3974
0.4487,0.1474,0.4039
0.4487,0.1410,0.4103
0.4487,0.1410,0.4103
0.4564,0.1342,0.4094
0.4545,0.1299,0.4156
0.4671,0.1250,0.4079
0.4759,0.1172,0.4069
0.4859,0.1127,0.4014
0.4895,0.1049,0.4056
0.4800,0.1000,0.4200
0.4832,0.1007,0.4161
0.4931,0.0959,0.4110
0.4965,0.0897,0.4138
0.5034,0.0828,0.4138
0.5000,0.0833,0.4167
0.5067,0.0733,0.4200
0.5034,0.0738,0.4228
0.5067,0.0733,0.4200
0.5101,0.0671,0.4228
0.5101,0.0671,0.4228
0.5135,0.0608,0.4257
0.5172,0.0552,0.4276
0.5245,0.0419,0.4336
0.5245,0.0419,0.4336
0.5245,0.0350,0.4405
0.5175,0.0350,0.4475
0.5175,0.0280,0.4545
0.5139,0.0208,0.4653
0.5172,0.0138,0.4690
0.5105,0.0140,0.4755
0.5141,0.0141,0.4718
0.5252,0.0072,0.4676
0.5180,0.0144,0.4676
0.5180,0.0144,0.4676
0.5182,0.0073,0.4745
0.5182,0.0073,0.4745
0.5221,0.0073,0.4706
0.5038,0.0075,0.4887
0.5111,0.0074,0.4815
0.5111,0.0074,0.4815
0.5111,0.0074,0.4815
0.5111,0.0074,0.4815
0.5111,0.0074,0.4815
0.5147,0.0074,0.4779
0.5147,0.0000,0.4853
0.5109,0.0073,0.4818
0.5147,0.0000,0.4853
0.5074,0.0073,0.4853
0.5074,0.0000,0.4926
0.5037,0.0000,0.4963
0.5074,0.0073,0.4853
0.5109,0.0000,0.4891
0.5145,0.0000,0.4855
0.5145,0.0000,0.4855
0.5221,0.0000,0.4779
0.5224,0.0000,0.4776
0.5188,0.0000,0.4812
0.5191,0.0000,0.4809
0.5116,0.0000,0.4884
0.5077,0.0077,0.4846
0.5116,0.0000,0.4884
0.5116,0.0000,0.4884
0.5078,0.0000,0.4922
0.5118,0.0000,0.4882
0.5118,0.0000,0.4882
0.5120,0.0000,0.4880
0.5040,0.0000,0.4960
0.5040,0.0000,0.4960
0.5000,0.0079,0.4921
0.5041,0.0000,0.4959
0.5000,0.0000,0.5000
0.4960,0.0080,0.4960
0.4959,0.0000,0.5041
0.4960,0.0081,0.4959
0.4959,0.0000,0.5041
0.4959,0.0000,0.5041
0.4959,0.0082,0.4959
0.4876,0.0165,0.4959
0.5000,0.0000,0.5000
0.4959,0.0082,0.4959
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
0.4957,0.0000,0.5043
0.4915,0.0085,0.5000
0.4957,0.0000,0.5043
0.4915,0.0085,0.5000
0.5000,0.0000,0.5000
0.5000,0.0000,0.5000
