# Au,Cu,Pt
0.5242,0.0000,0.4758
0.5285,0.0000,0.4715
0.5285,0.0000,0.4715
0.5285,0.0000,0.4715
0.5280,0.0000,0.4720
0.5276,0.0000,0.4724
0.5234,0.0078,0.4688
0.5354,0.0000,0.4646
0.5280,0.0000,0.4720
0.5280,0.0000,0.4720
