# Au,Cu,Pt
0.4370,0.0000,0.5630
0.4307,0.0146,0.5547
0.4394,0.0000,0.5606
0.4307,0.0000,0.5693
0.4265,0.0000,0.5735
0.4234,0.0073,0.5693
0.4245,0.0144,0.5611
0.4275,0.0073,0.5652
0.4286,0.0000,0.5714
0.4317,0.0000,0.5683
0.4326,0.0000,0.5674
0.4326,0.0000,0.5674
0.4317,0.0000,0.5683
0.4234,0.0000,0.5766
0.4265,0.0000,0.5735
0.4296,0.0000,0.5704
0.4338,0.0000,0.5662
0.4265,0.0000,0.5735
0.4265,0.0000,0.5735
0.4222,0.0000,0.5778
