# Au,Cu,Pt
0.3514,0.2857,0.3629
0.3541,0.2840,0.3619
0.3552,0.2857,0.3591
0.3566,0.2829,0.3605
0.3586,0.2709,0.3705
0.3548,0.2702,0.3750
0.3603,0.2672,0.3725
0.3633,0.2653,0.3714
0.3618,0.2683,0.3699
0.3644,0.2672,0.3684
0.3633,0.2694,0.3673
0.3658,0.2683,0.3659
0.3633,0.2694,0.3673
0.3648,0.2623,0.3729
0.3636,0.2645,0.3719
0.3667,0.2583,0.3750
0.3651,0.2573,0.3776
0.3590,0.2564,0.3846
0.3550,0.2597,0.3853
0.3537,0.2576,0.3887
0.3537,0.2576,0.3887
0.3553,0.2544,0.3903
0.3540,0.2522,0.3938
0.3511,0.2533,0.3956
0.3511,0.2533,0.3956
0.3527,0.2500,0.3973
0.3572,0.2455,0.3973
0.3632,0.2377,0.3991
0.3620,0.2398,0.3982
0.3591,0.2409,0.4000
0.3615,0.2347,0.4038
0.3649,0.2322,0.4029
0.3744,0.2275,0.3981
0.3774,0.2264,0.3962
0.3744,0.2275,0.3981
0.3762,0.2238,0.4000
0.3762,0.2190,0.4048
0.3695,0.2118,0.4187
0.3650,0.2150,0.4200
0.3668,0.2211,0.4121
0.3687,0.2172,0.4141
0.3706,0.2132,0.4162
0.3724,0.2092,0.4184
0.3706,0.2132,0.4162
0.3795,0.2000,0.4205
0.3826,0.1990,0.4184
0.3866,0.1907,0.4227
0.3846,0.1949,0.4205
0.3834,0.1917,0.4249
0.3886,0.1917,0.4197
0.3917,0.1856,0.4227
0.3842,0.1842,0.4316
0.3830,0.1808,0.4362
0.3850,0.1765,0.4385
0.3904,0.1711,0.4385
0.3871,0.1720,0.4409
0.3904,0.1711,0.4385
0.3862,0.1693,0.4445
0.3830,0.1702,0.4468
0.3868,0.1602,0.4530
0.3877,0.1629,0.4494
0.3955,0.1582,0.4463
0.3943,0.1600,0.4457
0.4023,0.1552,0.4425
0.4011,0.1512,0.4477
0.3988,0.1503,0.4509
0.4036,0.1386,0.4578
0.4000,0.1412,0.4588
0.3977,0.1403,0.4620
0.3964,0.1361,0.4675
0.4012,0.1317,0.4671
0.3988,0.1310,0.4702
0.3975,0.1242,0.4783
0.3987,0.1203,0.4810
0.3974,0.1218,0.4808
0.4026,0.1169,0.4805
0.4052,0.1177,0.4771
0.4052,0.1177,0.4771
0.4052,0.1177,0.4771
0.4172,0.1126,0.4702
0.4145,0.1184,0.4671
0.4172,0.1126,0.4702
0.4238,0.1060,0.4702
0.4267,0.1000,0.4733
0.4333,0.0934,0.4733
0.4400,0.0867,0.4733
0.4408,0.0789,0.4803
0.4371,0.0728,0.4901
0.4371,0.0728,0.4901
0.4371,0.0728,0.4901
0.4481,0.0649,0.4870
0.4540,0.0592,0.4868
0.4510,0.0588,0.4902
0.4510,0.0523,0.4967
0.4539,0.0461,0.5000
0.4503,0.0398,0.5099
0.4564,0.0335,0.5101
0.4789,0.0282,0.4929
0.4823,0.0213,0.4964
0.4857,0.0214,0.4929
0.4823,0.0142,0.5035
0.4789,0.0211,0.5000
0.4892,0.0072,0.5036
0.4892,0.0072,0.5036
0.4820,0.0144,0.5036
0.4891,0.0073,0.5036
0.4928,0.0072,0.5000
0.4928,0.0072,0.5000
0.4963,0.0073,0.4964
0.5036,0.0072,0.4892
0.5036,0.0072,0.4892
0.5036,0.0072,0.4892
0.5000,0.0000,0.5000
0.5036,0.0000,0.4964
0.5000,0.0071,0.4929
0.5071,0.0000,0.4929
0.5000,0.0071,0.4929
0.5071,0.0000,0.4929
0.5035,0.0071,0.4894
0.5071,0.0000,0.4929
0.5036,0.0000,0.4964
0.5036,0.0000,0.4964
0.5000,0.0000,0.5000
0.5036,0.0000,0.4964
0.4963,0.0000,0.5037
0.4926,0.0000,0.5074
0.4853,0.0000,0.5147
0.4851,0.0000,0.5149
0.4848,0.0000,0.5152
0.4848,0.0000,0.5152
0.4885,0.0000,0.5115
0.4924,0.0000,0.5076
0.4848,0.0076,0.5076
0.4846,0.0000,0.5154
0.4809,0.0076,0.5115
0.4844,0.0000,0.5156
0.4884,0.0000,0.5116
0.4922,0.0000,0.5078
