# Au,Cu,Pt
0.4912,0.0176,0.4912
0.4869,0.0261,0.4870
0.4867,0.0177,0.4956
0.4956,0.0174,0.4870
0.5000,0.0172,0.4828
0.5000,0.0172,0.4828
0.5000,0.0088,0.4912
0.5000,0.0088,0.4912
0.5000,0.0088,0.4912
0.5000,0.0000,0.5000
0.4955,0.0000,0.5045
0.4862,0.0000,0.5138
0.4865,0.0090,0.5045
0.4865,0.0090,0.5045
0.4865,0.0090,0.5045
0.5000,0.0000,0.5000
0.5091,0.0000,0.4909
0.5135,0.0000,0.4865
0.5045,0.0000,0.4955
0.5093,0.0000,0.4907
0.5047,0.0000,0.4953
0.5000,0.0000,0.5000
0.4951,0.0000,0.5049
0.4951,0.0000,0.5049
0.4950,0.0000,0.5050
0.4950,0.0000,0.5050
0.4950,0.0000,0.5050
0.4951,0.0000,0.5049
0.4951,0.0000,0.5049
0.4951,0.0000,0.5049
0.4951,0.0000,0.5049
0.4904,0.0096,0.5000
0.4951,0.0000,0.5049
0.4951,0.0000,0.5049
0.4952,0.0097,0.4951
0.4904,0.0096,0.5000
0.4951,0.0000,0.5049
0.4950,0.0000,0.5050
0.4952,0.0097,0.4951
0.4951,0.0099,0.4950
0.5000,0.0000,0.5000
