# Au,Cu,Pt
0.4254,0.1930,0.3816
0.4217,0.1957,0.3826
0.4236,0.1921,0.3843
0.4254,0.1886,0.3860
0.4254,0.1886,0.3860
0.4236,0.1921,0.3843
0.4279,0.1878,0.3843
0.4254,0.1842,0.3904
0.4273,0.1806,0.3921
0.4311,0.1778,0.3911
0.4358,0.1743,0.3899
0.4414,0.1712,0.3874
0.4409,0.1682,0.3909
0.4414,0.1667,0.3919
0.4419,0.1674,0.3907
0.4375,0.1683,0.3942
0.4423,0.1635,0.3942
0.4417,0.1602,0.3981
0.4390,0.1561,0.4049
0.4483,0.1478,0.4039
0.4456,0.1485,0.4059
0.4406,0.1485,0.4109
0.4450,0.1450,0.4100
0.4472,0.1407,0.4121
0.4518,0.1370,0.4112
0.4450,0.1400,0.4150
0.4444,0.1364,0.4192
0.4467,0.1320,0.4213
0.4444,0.1263,0.4293
0.4394,0.1263,0.4343
0.4388,0.1224,0.4388
0.4416,0.1218,0.4366
0.4394,0.1212,0.4394
0.4366,0.1218,0.4416
0.4416,0.1218,0.4366
0.4410,0.1231,0.4359
0.4433,0.1186,0.4381
0.4450,0.1152,0.4398
0.4503,0.1099,0.4398
0.4511,0.1033,0.4456
0.4505,0.1044,0.4451
0.4570,0.0968,0.4462
0.4570,0.0968,0.4462
0.4595,0.0919,0.4486
0.4699,0.0820,0.4481
0.4645,0.0874,0.4481
0.4696,0.0829,0.4475
0.4778,0.0778,0.4444
0.4746,0.0734,0.4520
0.4689,0.0678,0.4633
0.4693,0.0670,0.4637
0.4667,0.0611,0.4722
0.4699,0.0656,0.4645
0.4696,0.0608,0.4696
0.4778,0.0555,0.4667
0.4778,0.0555,0.4667
0.4775,0.0506,0.4719
0.4830,0.0454,0.4716
0.4915,0.0396,0.4689
0.4971,0.0343,0.4686
0.5028,0.0283,0.4689
0.5059,0.0235,0.4706
0.5029,0.0237,0.4734
0.5119,0.0179,0.4702
0.5342,0.0124,0.4534
0.5337,0.0184,0.4479
0.5342,0.0124,0.4534
0.5375,0.0063,0.4562
0.5375,0.0063,0.4562
0.5317,0.0063,0.4620
0.5317,0.0063,0.4620
0.5350,0.0064,0.4586
0.5385,0.0064,0.4551
0.5346,0.0063,0.4591
0.5312,0.0063,0.4625
0.5342,0.0062,0.4596
0.5250,0.0062,0.4688
0.5280,0.0062,0.4658
0.5312,0.0000,0.4688
0.5253,0.0000,0.4747
0.5190,0.0063,0.4747
0.5190,0.0000,0.4810
0.5187,0.0000,0.4813
0.5093,0.0000,0.4907
0.5061,0.0061,0.4878
0.5092,0.0000,0.4908
0.5031,0.0061,0.4908
0.5000,0.0061,0.4939
0.5061,0.0000,0.4939
0.5092,0.0000,0.4908
0.5093,0.0000,0.4907
0.5093,0.0000,0.4907
0.5062,0.0000,0.4938
0.5062,0.0000,0.4938
0.5000,0.0000,0.5000
0.5064,0.0000,0.4936
0.5032,0.0000,0.4968
0.5032,0.0000,0.4968
0.5065,0.0000,0.4935
0.5032,0.0065,0.4903
0.5098,0.0000,0.4902
0.5130,0.0000,0.4870
0.5064,0.0064,0.4872
0.5097,0.0000,0.4903
