# Au,Cu,Pt
0.3128,0.3621,0.3251
0.3167,0.3583,0.3250
0.3151,0.3572,0.3277
0.3151,0.3572,0.3277
0.3160,0.3463,0.3377
0.3178,0.3517,0.3305
0.3192,0.3489,0.3319
0.3262,0.3390,0.3348
0.3233,0.3405,0.3362
0.3174,0.3435,0.3391
0.3174,0.3435,0.3391
0.3174,0.3435,0.3391
0.3174,0.3435,0.3391
0.3202,0.3377,0.3421
0.3158,0.3377,0.3465
0.3142,0.3407,0.3451
0.3170,0.3348,0.3482
0.3170,0.3348,0.3482
0.3214,0.3304,0.3482
0.3184,0.3318,0.3498
0.3184,0.3318,0.3498
0.3213,0.3303,0.3484
0.3196,0.3288,0.3516
0.3272,0.3180,0.3548
0.3272,0.3180,0.3548
0.3303,0.3165,0.3532
0.3287,0.3148,0.3565
0.3302,0.3116,0.3582
0.3333,0.3056,0.3611
0.3349,0.3023,0.3628
0.3364,0.2991,0.3645
0.3364,0.2991,0.3645
0.3430,0.2947,0.3623
0.3382,0.2990,0.3628
0.3382,0.2990,0.3628
0.3416,0.2921,0.3663
0.3366,0.2970,0.3664
0.3350,0.2950,0.3700
0.3350,0.2843,0.3807
0.3402,0.2887,0.3711
0.3471,0.2798,0.3731
0.3508,0.2722,0.3770
0.3542,0.2708,0.3750
0.3526,0.2684,0.3790
0.3545,0.2698,0.3757
0.3545,0.2645,0.3810
0.3545,0.2645,0.3810
0.3579,0.2526,0.3895
0.3598,0.2540,0.3862
0.3651,0.2434,0.3915
0.3670,0.2394,0.3936
0.3670,0.2394,0.3936
0.3690,0.2299,0.4011
0.3710,0.2312,0.3978
0.3696,0.2282,0.4022
0.3681,0.2253,0.4066
0.3657,0.2286,0.4057
0.3714,0.2172,0.4114
0.3714,0.2229,0.4057
0.3750,0.2102,0.4148
0.3750,0.2102,0.4148
0.3728,0.2071,0.4201
0.3795,0.2109,0.4096
0.3892,0.2036,0.4072
0.3916,0.1988,0.4096
0.3916,0.1988,0.4096
0.3916,0.1988,0.4096
0.3964,0.1890,0.4146
0.3964,0.1890,0.4146
0.3926,0.1902,0.4172
0.4012,0.1852,0.4136
0.4012,0.1790,0.4198
0.4049,0.1779,0.4172
0.4099,0.1677,0.4224
0.4099,0.1677,0.4224
0.4091,0.1688,0.4221
0.4091,0.1688,0.4221
0.4145,0.1645,0.4210
0.4200,0.1533,0.4267
0.4200,0.1533,0.4267
0.4295,0.1477,0.4228
0.4366,0.1479,0.4155
0.4444,0.1482,0.4074
0.4436,0.1429,0.4135
0.4493,0.1304,0.4203
0.4485,0.1250,0.4265
0.4559,0.1176,0.4265
0.4593,0.1111,0.4296
0.4627,0.0970,0.4403
0.4809,0.0840,0.4351
0.4809,0.0840,0.4351
0.4809,0.0840,0.4351
0.4809,0.0840,0.4351
0.4809,0.0763,0.4428
0.4809,0.0763,0.4428
0.4846,0.0692,0.4462
0.4844,0.0625,0.4531
0.4766,0.0547,0.4687
0.4737,0.0451,0.4812
0.4662,0.0526,0.4812
0.4697,0.0455,0.4848
0.4733,0.0458,0.4809
0.4806,0.0388,0.4806
0.4769,0.0462,0.4769
0.4765,0.0391,0.4844
0.4765,0.0391,0.4844
0.4729,0.0465,0.4806
0.4769,0.0462,0.4769
0.4769,0.0462,0.4769
0.4769,0.0462,0.4769
0.4769,0.0462,0.4769
0.4733,0.0382,0.4885
0.4697,0.0379,0.4924
0.4656,0.0382,0.4962
0.4692,0.0385,0.4923
0.4688,0.0312,0.5000
0.4603,0.0318,0.5079
0.4603,0.0318,0.5079
0.4560,0.0240,0.5200
0.4678,0.0161,0.5161
0.4754,0.0082,0.5164
0.5000,0.0000,0.5000
0.4959,0.0082,0.4959
0.5000,0.0000,0.5000
0.5000,0.0082,0.4918
0.5000,0.0000,0.5000
0.4915,0.0000,0.5085
0.4957,0.0000,0.5043
0.5042,0.0000,0.4958
0.4957,0.0000,0.5043
0.5042,0.0000,0.4958
0.5000,0.0082,0.4918
0.5083,0.0000,0.4917
0.5083,0.0000,0.4917
0.5042,0.0000,0.4958
0.5042,0.0000,0.4958
0.5000,0.0000,0.5000
