# Au,Cu,Pt
0.4345,0.1667,0.3988
0.4371,0.1617,0.4012
0.4438,0.1562,0.4000
0.4522,0.1593,0.3885
0.4557,0.1519,0.3924
0.4620,0.1393,0.3987
0.4586,0.1401,0.4013
0.4557,0.1392,0.4051
0.4586,0.1401,0.4013
0.4581,0.1355,0.4064
0.4640,0.1242,0.4118
0.4710,0.1226,0.4064
0.4710,0.1161,0.4129
0.4710,0.1097,0.4193
0.4771,0.1046,0.4183
0.4837,0.0980,0.4183
0.4901,0.0927,0.4172
0.4967,0.0861,0.4172
0.5034,0.0805,0.4161
0.5034,0.0805,0.4161
0.5000,0.0753,0.4247
0.5180,0.0647,0.4173
0.5034,0.0690,0.4276
0.4931,0.0685,0.4384
0.4896,0.0690,0.4414
0.4898,0.0680,0.4422
0.5000,0.0608,0.4392
0.5000,0.0541,0.4459
0.5000,0.0479,0.4521
0.5000,0.0479,0.4521
0.5000,0.0411,0.4589
0.5180,0.0360,0.4460
0.5143,0.0429,0.4428
0.5180,0.0360,0.4460
0.5180,0.0360,0.4460
0.5182,0.0292,0.4526
0.5145,0.0362,0.4493
0.5180,0.0360,0.4460
0.5180,0.0360,0.4460
0.5255,0.0292,0.4453
0.5221,0.0294,0.4485
0.5182,0.0292,0.4526
0.5147,0.0368,0.4485
0.5147,0.0294,0.4559
0.5073,0.0368,0.4559
0.5149,0.0299,0.4552
0.5227,0.0227,0.4546
0.5188,0.0226,0.4586
0.5303,0.0076,0.4621
0.5344,0.0076,0.4580
0.5308,0.0077,0.4615
0.5271,0.0078,0.4651
0.5271,0.0078,0.4651
0.5276,0.0000,0.4724
0.5317,0.0000,0.4683
0.5313,0.0078,0.4609
0.5391,0.0000,0.4609
0.5308,0.0077,0.4615
0.5391,0.0000,0.4609
0.5476,0.0000,0.4524
0.5520,0.0000,0.4480
0.5447,0.0000,0.4553
0.5492,0.0000,0.4508
0.5492,0.0000,0.4508
0.5403,0.0081,0.4516
0.5447,0.0081,0.4472
0.5484,0.0081,0.4435
0.5565,0.0000,0.4435
0.5528,0.0000,0.4472
0.5528,0.0000,0.4472
0.5528,0.0000,0.4472
0.5528,0.0000,0.4472
0.5447,0.0081,0.4472
0.5410,0.0082,0.4508
0.5417,0.0000,0.4583
0.5500,0.0000,0.4500
