# Au,Cu,Pt
0.3097,0.3516,0.3387
0.3107,0.3495,0.3398
0.3117,0.3506,0.3377
0.3127,0.3518,0.3355
0.3149,0.3507,0.3344
0.3149,0.3507,0.3344
0.3160,0.3485,0.3355
0.3182,0.3474,0.3344
0.3203,0.3464,0.3333
0.3158,0.3487,0.3355
0.3148,0.3475,0.3377
0.3158,0.3487,0.3355
0.3135,0.3499,0.3366
0.3135,0.3532,0.3333
0.3125,0.3553,0.3322
0.3134,0.3533,0.3333
0.3144,0.3512,0.3344
0.3133,0.3500,0.3367
0.3110,0.3512,0.3378
0.3110,0.3545,0.3345
0.3123,0.3555,0.3322
0.3077,0.3579,0.3344
0.3087,0.3557,0.3356
0.3087,0.3591,0.3322
0.3087,0.3591,0.3322
0.3098,0.3569,0.3333
0.3119,0.3559,0.3322
0.3095,0.3572,0.3333
0.3106,0.3584,0.3310
0.3106,0.3584,0.3310
0.3140,0.3584,0.3276
0.3140,0.3584,0.3276
0.3140,0.3584,0.3276
0.3151,0.3596,0.3253
0.3127,0.3643,0.3230
0.3127,0.3643,0.3230
0.3138,0.3621,0.3241
0.3114,0.3633,0.3253
0.3136,0.3624,0.3240
0.3147,0.3601,0.3252
0.3134,0.3627,0.3239
0.3107,0.3679,0.3214
0.3132,0.3630,0.3238
0.3096,0.3630,0.3274
0.3132,0.3594,0.3274
0.3121,0.3617,0.3262
0.3085,0.3617,0.3298
0.3050,0.3652,0.3298
0.3025,0.3665,0.3310
0.3000,0.3679,0.3321
0.3025,0.3665,0.3310
0.3047,0.3656,0.3297
0.3033,0.3682,0.3285
0.3043,0.3696,0.3261
0.3007,0.3696,0.3297
0.3007,0.3696,0.3297
0.3029,0.3650,0.3321
0.3004,0.3663,0.3333
0.3004,0.3663,0.3333
0.3015,0.3640,0.3345
0.3026,0.3616,0.3358
0.3063,0.3616,0.3321
0.3063,0.3616,0.3321
0.3063,0.3616,0.3321
0.3074,0.3556,0.3370
0.3074,0.3519,0.3407
0.3060,0.3507,0.3433
0.3097,0.3470,0.3433
0.3120,0.3421,0.3459
0.3083,0.3421,0.3496
0.3109,0.3408,0.3483
0.3144,0.3447,0.3409
0.3168,0.3435,0.3397
0.3180,0.3448,0.3372
0.3192,0.3423,0.3385
0.3204,0.3398,0.3398
0.3217,0.3372,0.3411
0.3191,0.3424,0.3385
0.3200,0.3320,0.3480
0.3158,0.3360,0.3482
0.3143,0.3388,0.3469
0.3184,0.3347,0.3469
0.3184,0.3347,0.3469
0.3156,0.3361,0.3483
0.3156,0.3320,0.3524
0.3182,0.3264,0.3554
0.3182,0.3264,0.3554
0.3195,0.3237,0.3568
0.3162,0.3205,0.3633
0.3160,0.3247,0.3593
0.3144,0.3275,0.3581
0.3144,0.3275,0.3581
0.3172,0.3216,0.3612
0.3111,0.3244,0.3645
0.3111,0.3244,0.3645
0.3119,0.3119,0.3762
0.3116,0.3116,0.3768
0.3131,0.3131,0.3738
0.3145,0.3146,0.3709
0.3099,0.3192,0.3709
0.3161,0.3160,0.3679
0.3161,0.3160,0.3679
0.3161,0.3160,0.3679
0.3190,0.3143,0.3667
0.3190,0.3143,0.3667
0.3221,0.3125,0.3654
0.3188,0.3092,0.3720
0.3186,0.3039,0.3775
0.3235,0.2990,0.3775
0.3186,0.2990,0.3824
0.3147,0.2995,0.3858
0.3234,0.2935,0.3831
0.3166,0.2914,0.3920
0.3125,0.2813,0.4062
0.3105,0.2790,0.4105
0.3144,0.2887,0.3969
0.3177,0.2813,0.4010
0.3125,0.2813,0.4062
0.3105,0.2790,0.4105
0.3122,0.2698,0.4180
0.3122,0.2751,0.4127
0.3138,0.2660,0.4202
0.3102,0.2674,0.4224
0.3118,0.2635,0.4247
0.3118,0.2635,0.4247
0.3115,0.2568,0.4317
0.3065,0.2634,0.4301
0.3098,0.2609,0.4293
0.3152,0.2554,0.4294
0.3149,0.2486,0.4365
0.3111,0.2445,0.4444
0.3167,0.2389,0.4444
0.3237,0.2312,0.4451
0.3202,0.2303,0.4495
0.3182,0.2273,0.4545
0.3239,0.2216,0.4545
0.3200,0.2171,0.4629
0.3200,0.2114,0.4686
0.3237,0.2081,0.4682
0.3237,0.2081,0.4682
0.3333,0.1988,0.4679
0.3372,0.1977,0.4651
0.3488,0.1919,0.4593
0.3515,0.1818,0.4667
0.3519,0.1790,0.4691
0.3500,0.1750,0.4750
0.3519,0.1728,0.4753
0.3500,0.1750,0.4750
0.3540,0.1677,0.4783
0.3522,0.1635,0.4843
0.3608,0.1582,0.4810
0.3549,0.1548,0.4903
0.3530,0.1503,0.4967
0.3660,0.1438,0.4902
0.3630,0.1370,0.5000
0.3706,0.1399,0.4895
0.3759,0.1347,0.4894
0.3857,0.1357,0.4786
0.3885,0.1295,0.4820
0.3813,0.1295,0.4892
0.3841,0.1232,0.4927
0.3893,0.1145,0.4962
0.3906,0.1094,0.5000
0.3858,0.1102,0.5040
0.3871,0.1048,0.5081
0.3968,0.0953,0.5079
0.3920,0.0880,0.5200
0.4000,0.0800,0.5200
0.4000,0.0800,0.5200
0.4065,0.0732,0.5203
0.4132,0.0661,0.5207
0.4202,0.0588,0.5210
0.4202,0.0504,0.5294
0.4237,0.0424,0.5339
0.4153,0.0339,0.5508
0.4153,0.0254,0.5593
0.4153,0.0254,0.5593
0.4224,0.0172,0.5604
0.4103,0.0171,0.5726
0.4118,0.0168,0.5714
0.4202,0.0168,0.5630
0.4202,0.0168,0.5630
0.4202,0.0084,0.5714
0.4202,0.0084,0.5714
0.4202,0.0000,0.5798
0.4298,0.0000,0.5702
0.4237,0.0000,0.5763
0.4237,0.0000,0.5763
0.4202,0.0084,0.5714
0.4274,0.0000,0.5726
0.4322,0.0000,0.5678
0.4322,0.0000,0.5678
0.4333,0.0084,0.5583
0.4322,0.0000,0.5678
0.4322,0.0000,0.5678
0.4417,0.0000,0.5583
0.4370,0.0000,0.5630
0.4370,0.0000,0.5630
0.4407,0.0000,0.5593
0.4492,0.0000,0.5508
0.4397,0.0000,0.5603
0.4348,0.0000,0.5652
0.4386,0.0000,0.5614
0.4310,0.0086,0.5604
0.4397,0.0086,0.5517
0.4435,0.0000,0.5565
0.4359,0.0085,0.5556
0.4322,0.0085,0.5593
0.4370,0.0084,0.5546
0.4407,0.0000,0.5593
0.4333,0.0084,0.5583
0.4454,0.0000,0.5546
0.4417,0.0000,0.5583
0.4380,0.0083,0.5537
0.4344,0.0000,0.5656
