# Au,Cu,Pt
0.3650,0.3050,0.3300
0.3650,0.3050,0.3300
0.3650,0.3050,0.3300
0.3669,0.3065,0.3266
0.3687,0.3030,0.3283
0.3674,0.3010,0.3316
0.3711,0.2938,0.3351
0.3692,0.2923,0.3385
0.3617,0.2979,0.3404
0.3636,0.2941,0.3423
0.3670,0.2926,0.3404
0.3676,0.2919,0.3405
0.3770,0.2842,0.3388
0.3770,0.2842,0.3388
0.3791,0.2802,0.3407
0.3791,0.2747,0.3462
0.3833,0.2722,0.3445
0.3855,0.2681,0.3464
0.3910,0.2626,0.3464
0.3920,0.2614,0.3466
0.3966,0.2586,0.3448
0.4012,0.2558,0.3430
0.4171,0.2400,0.3429
0.4195,0.2414,0.3391
0.4132,0.2455,0.3413
0.4182,0.2424,0.3394
0.4207,0.2378,0.3415
0.4233,0.2331,0.3436
0.4207,0.2378,0.3415
0.4259,0.2284,0.3457
0.4286,0.2236,0.3478
0.4277,0.2201,0.3522
0.4177,0.2279,0.3544
0.4177,0.2279,0.3544
0.4151,0.2264,0.3585
0.4211,0.2105,0.3684
0.4304,0.2089,0.3607
0.4277,0.2075,0.3648
0.4277,0.2012,0.3711
0.4250,0.2062,0.3688
0.4286,0.2050,0.3664
0.4250,0.2000,0.3750
0.4250,0.2000,0.3750
0.4304,0.1962,0.3734
0.4359,0.1859,0.3782
0.4359,0.1923,0.3718
0.4416,0.1818,0.3766
0.4452,0.1806,0.3742
0.4452,0.1806,0.3742
0.4487,0.1731,0.3782
0.4564,0.1678,0.3758
0.4516,0.1677,0.3807
0.4575,0.1569,0.3856
0.4575,0.1569,0.3856
0.4640,0.1438,0.3922
0.4640,0.1438,0.3922
0.4640,0.1373,0.3987
0.4702,0.1324,0.3974
0.4737,0.1184,0.4079
0.4768,0.1192,0.4040
0.4872,0.1090,0.4038
0.4903,0.1032,0.4065
0.4903,0.1032,0.4065
0.4903,0.0968,0.4129
0.4902,0.0915,0.4183
0.4934,0.0855,0.4211
0.4965,0.0759,0.4276
0.4934,0.0733,0.4333
0.4967,0.0671,0.4362
0.4966,0.0612,0.4422
0.5000,0.0608,0.4392
0.5068,0.0540,0.4392
0.5102,0.0476,0.4422
0.5170,0.0408,0.4422
0.5170,0.0408,0.4422
0.5203,0.0405,0.4392
0.5238,0.0340,0.4422
0.5274,0.0274,0.4452
0.5278,0.0208,0.4514
0.5310,0.0207,0.4483
0.5310,0.0207,0.4483
0.5206,0.0342,0.4452
0.5206,0.0342,0.4452
0.5241,0.0276,0.4483
0.5241,0.0276,0.4483
0.5241,0.0276,0.4483
0.5278,0.0208,0.4514
0.5278,0.0208,0.4514
0.5347,0.0139,0.4514
0.5352,0.0070,0.4578
0.5352,0.0070,0.4578
0.5390,0.0000,0.4610
0.5357,0.0000,0.4643
0.5324,0.0000,0.4676
0.5357,0.0000,0.4643
0.5357,0.0000,0.4643
0.5429,0.0000,0.4571
0.5429,0.0000,0.4571
0.5390,0.0000,0.4610
0.5390,0.0000,0.4610
0.5390,0.0000,0.4610
0.5286,0.0071,0.4643
0.5248,0.0071,0.4681
0.5248,0.0000,0.4752
0.5286,0.0000,0.4714
0.5286,0.0000,0.4714
0.5252,0.0000,0.4748
0.5252,0.0000,0.4748
0.5214,0.0000,0.4786
0.5248,0.0000,0.4752
0.5141,0.0070,0.4789
0.5180,0.0000,0.4820
0.5071,0.0072,0.4857
0.5108,0.0000,0.4892
