# Au,Cu,Pt
0.3612,0.3308,0.3080
0.3612,0.3308,0.3080
0.3626,0.3282,0.3092
0.3599,0.3295,0.3106
0.3636,0.3258,0.3106
0.3626,0.3282,0.3092
0.3599,0.3295,0.3106
0.3588,0.3321,0.3091
0.3602,0.3295,0.3103
0.3588,0.3321,0.3091
0.3577,0.3308,0.3115
0.3591,0.3320,0.3089
0.3591,0.3320,0.3089
0.3619,0.3346,0.3035
0.3619,0.3346,0.3035
0.3647,0.3294,0.3059
0.3647,0.3294,0.3059
0.3686,0.3294,0.3020
0.3676,0.3281,0.3043
0.3715,0.3241,0.3044
0.3755,0.3202,0.3043
0.3755,0.3202,0.3043
0.3785,0.3147,0.3068
0.3815,0.3133,0.3052
0.3765,0.3158,0.3077
0.3781,0.3130,0.3089
0.3682,0.3180,0.3138
0.3621,0.3189,0.3190
0.3652,0.3174,0.3174
0.3771,0.3093,0.3136
0.3755,0.3057,0.3188
0.3805,0.3009,0.3186
0.3794,0.3036,0.3170
0.3822,0.3022,0.3156
0.3849,0.3009,0.3142
0.3884,0.2991,0.3125
0.3901,0.2960,0.3139
0.3846,0.2941,0.3213
0.3909,0.2909,0.3182
0.3897,0.2864,0.3239
0.3905,0.2857,0.3238
0.3934,0.2843,0.3223
0.3934,0.2843,0.3223
0.3923,0.2823,0.3254
0.3961,0.2802,0.3237
0.3962,0.2705,0.3333
0.3991,0.2692,0.3317
0.4067,0.2632,0.3301
0.4163,0.2584,0.3253
0.4183,0.2500,0.3317
0.4155,0.2512,0.3333
0.4175,0.2476,0.3349
0.4216,0.2451,0.3333
0.4264,0.2386,0.3350
0.4330,0.2320,0.3350
0.4381,0.2268,0.3351
0.4427,0.2240,0.3333
0.4479,0.2240,0.3281
0.4427,0.2292,0.3281
0.4474,0.2210,0.3316
0.4498,0.2169,0.3333
0.4521,0.2181,0.3298
0.4570,0.2150,0.3280
0.4545,0.2139,0.3316
0.4445,0.2222,0.3333
0.4415,0.2181,0.3404
0.4487,0.2108,0.3405
0.4438,0.2086,0.3476
0.4521,0.2021,0.3458
0.4599,0.1979,0.3422
0.4599,0.1925,0.3476
0.4624,0.1882,0.3494
0.4624,0.1828,0.3548
0.4645,0.1803,0.3552
0.4773,0.1704,0.3523
0.4740,0.1734,0.3526
0.4795,0.1696,0.3509
0.4765,0.1706,0.3529
0.4765,0.1647,0.3588
0.4765,0.1647,0.3588
0.4765,0.1647,0.3588
0.4793,0.1598,0.3609
0.4877,0.1543,0.3580
0.4881,0.1488,0.3631
0.4940,0.1429,0.3631
0.4970,0.1333,0.3697
0.4969,0.1350,0.3681
0.5031,0.1304,0.3665
0.5031,0.1242,0.3727
0.5094,0.1195,0.3711
0.5094,0.1195,0.3711
0.5263,0.1119,0.3618
0.5302,0.1141,0.3557
0.5270,0.1081,0.3649
0.5343,0.1027,0.3630
0.5417,0.0972,0.3611
0.5455,0.0979,0.3566
0.5493,0.0986,0.3521
0.5500,0.0929,0.3571
0.5500,0.0929,0.3571
0.5540,0.0863,0.3597
0.5507,0.0797,0.3696
0.5515,0.0735,0.3750
0.5515,0.0735,0.3750
0.5555,0.0667,0.3778
0.5682,0.0454,0.3864
0.5714,0.0451,0.3835
0.5714,0.0451,0.3835
0.5725,0.0382,0.3893
0.5736,0.0310,0.3954
0.5692,0.0308,0.4000
0.5615,0.0385,0.4000
0.5615,0.0385,0.4000
0.5703,0.0313,0.3984
0.5757,0.0379,0.3864
0.5769,0.0308,0.3923
0.5846,0.0308,0.3846
0.5891,0.0233,0.3876
0.5891,0.0155,0.3954
0.5846,0.0154,0.4000
0.5891,0.0078,0.4031
0.5891,0.0078,0.4031
0.5827,0.0079,0.4094
0.5760,0.0080,0.4160
0.5760,0.0080,0.4160
0.5772,0.0000,0.4228
0.5840,0.0000,0.4160
0.5760,0.0080,0.4160
0.5854,0.0000,0.4146
0.5806,0.0081,0.4113
0.5887,0.0000,0.4113
0.5806,0.0081,0.4113
0.5902,0.0000,0.4098
0.5902,0.0000,0.4098
0.5902,0.0000,0.4098
0.5868,0.0000,0.4132
0.5833,0.0000,0.4167
0.5917,0.0000,0.4083
0.5917,0.0000,0.4083
0.5950,0.0000,0.4050
0.5868,0.0000,0.4132
0.5820,0.0000,0.4180
0.5772,0.0000,0.4228
0.5692,0.0077,0.4231
0.5682,0.0076,0.4242
0.5802,0.0000,0.4198
0.5802,0.0000,0.4198
0.5802,0.0000,0.4198
0.5757,0.0076,0.4167
0.5846,0.0000,0.4154
0.5769,0.0077,0.4154
0.5769,0.0000,0.4231
0.5802,0.0076,0.4122
0.5833,0.0000,0.4167
0.5833,0.0000,0.4167
