# Au,Cu,Pt
0.2909,0.3725,0.3366
0.2918,0.3738,0.3344
0.2928,0.3717,0.3355
0.2961,0.3684,0.3355
0.2961,0.3684,0.3355
0.2970,0.3664,0.3366
0.2990,0.3688,0.3322
0.2990,0.3688,0.3322
0.2990,0.3688,0.3322
0.3000,0.3700,0.3300
0.3010,0.3712,0.3278
0.3010,0.3712,0.3278
0.3010,0.3712,0.3278
0.3020,0.3691,0.3289
0.3007,0.3716,0.3277
0.3017,0.3729,0.3254
0.3004,0.3754,0.3242
0.3024,0.3746,0.3230
0.3059,0.3711,0.3230
0.3045,0.3737,0.3218
0.3031,0.3763,0.3206
0.3031,0.3798,0.3171
0.3053,0.3754,0.3193
0.3028,0.3768,0.3204
0.3014,0.3759,0.3227
0.3014,0.3723,0.3263
0.3000,0.3714,0.3286
0.3000,0.3679,0.3321
0.3000,0.3679,0.3321
0.3036,0.3643,0.3321
0.3022,0.3669,0.3309
0.3007,0.3696,0.3297
0.3007,0.3696,0.3297
0.3044,0.3659,0.3297
0.3018,0.3673,0.3309
0.3007,0.3660,0.3333
0.3018,0.3636,0.3346
0.3029,0.3650,0.3321
0.3004,0.3663,0.3333
0.2967,0.3663,0.3370
0.2967,0.3663,0.3370
0.3000,0.3630,0.3370
0.2989,0.3653,0.3358
0.3000,0.3630,0.3370
0.2974,0.3643,0.3383
0.2985,0.3657,0.3358
0.2996,0.3671,0.3333
0.2959,0.3670,0.3371
0.2959,0.3670,0.3371
0.2959,0.3670,0.3371
0.2981,0.3698,0.3321
0.2943,0.3698,0.3359
0.2922,0.3745,0.3333
0.2932,0.3722,0.3346
0.2955,0.3750,0.3295
0.2928,0.3764,0.3308
0.2954,0.3788,0.3258
0.2943,0.3774,0.3283
0.2981,0.3774,0.3245
0.2966,0.3764,0.3270
0.2954,0.3788,0.3258
0.2943,0.3774,0.3283
0.2966,0.3802,0.3232
0.2891,0.3828,0.3281
0.2973,0.3745,0.3282
0.2984,0.3760,0.3256
0.3008,0.3750,0.3242
0.3020,0.3725,0.3255
0.3043,0.3676,0.3281
0.3071,0.3661,0.3268
0.3083,0.3636,0.3281
0.3122,0.3597,0.3281
0.3110,0.3583,0.3307
0.3037,0.3603,0.3360
0.3147,0.3466,0.3387
0.3173,0.3494,0.3333
0.3186,0.3508,0.3306
0.3212,0.3455,0.3333
0.3238,0.3442,0.3320
0.3197,0.3483,0.3320
0.3165,0.3460,0.3375
0.3162,0.3462,0.3376
0.3133,0.3476,0.3391
0.3133,0.3476,0.3391
0.3160,0.3507,0.3333
0.3174,0.3478,0.3348
0.3158,0.3465,0.3377
0.3144,0.3406,0.3450
0.3158,0.3421,0.3421
0.3200,0.3378,0.3422
0.3244,0.3378,0.3378
0.3303,0.3304,0.3393
0.3333,0.3289,0.3378
0.3318,0.3274,0.3408
0.3287,0.3194,0.3519
0.3286,0.3193,0.3521
0.3302,0.3160,0.3538
0.3333,0.3143,0.3524
0.3397,0.3158,0.3445
0.3414,0.3173,0.3413
0.3447,0.3155,0.3398
0.3398,0.3155,0.3447
0.3366,0.3122,0.3512
0.3416,0.3119,0.3465
0.3466,0.3069,0.3465
0.3515,0.3020,0.3465
0.3515,0.2970,0.3515
0.3533,0.2935,0.3532
0.3467,0.2915,0.3618
0.3450,0.2900,0.3650
0.3500,0.2850,0.3650
0.3420,0.2901,0.3679
0.3387,0.2903,0.3710
0.3424,0.2935,0.3641
0.3517,0.2857,0.3626
0.3572,0.2857,0.3571
0.3667,0.2722,0.3611
0.3667,0.2722,0.3611
0.3667,0.2778,0.3555
0.3708,0.2697,0.3595
0.3764,0.2697,0.3539
0.3750,0.2670,0.3580
0.3787,0.2604,0.3609
0.3795,0.2590,0.3615
0.3818,0.2606,0.3576
0.3818,0.2606,0.3576
0.3804,0.2577,0.3619
0.3827,0.2593,0.3580
0.3875,0.2562,0.3563
0.3875,0.2562,0.3563
0.3899,0.2453,0.3648
0.3913,0.2484,0.3603
0.4025,0.2390,0.3585
0.4025,0.2390,0.3585
0.4088,0.2327,0.3585
0.4076,0.2293,0.3631
0.4140,0.2229,0.3631
0.4167,0.2179,0.3654
0.4194,0.2129,0.3677
0.4276,0.2040,0.3684
0.4305,0.2053,0.3642
0.4400,0.2000,0.3600
0.4476,0.1818,0.3706
0.4500,0.1786,0.3714
0.4460,0.1799,0.3741
0.4460,0.1799,0.3741
0.4460,0.1799,0.3741
0.4460,0.1799,0.3741
0.4532,0.1727,0.3741
0.4565,0.1739,0.3696
0.4632,0.1618,0.3750
0.4598,0.1606,0.3796
0.4667,0.1555,0.3778
0.4701,0.1493,0.3806
0.4697,0.1439,0.3864
0.4697,0.1439,0.3864
0.4733,0.1450,0.3817
0.4733,0.1374,0.3893
0.4697,0.1364,0.3939
0.4692,0.1308,0.4000
0.4729,0.1240,0.4031
0.4766,0.1172,0.4062
0.4762,0.1111,0.4127
0.4841,0.0953,0.4206
0.4803,0.0945,0.4252
0.4841,0.0873,0.4286
0.4758,0.0806,0.4436
0.4754,0.0738,0.4508
0.4793,0.0661,0.4546
0.4711,0.0661,0.4628
0.4876,0.0579,0.4545
0.4915,0.0509,0.4576
0.5000,0.0345,0.4655
0.5088,0.0263,0.4649
0.5000,0.0263,0.4737
0.5000,0.0175,0.4825
0.5000,0.0175,0.4825
0.4956,0.0261,0.4783
0.5086,0.0173,0.4741
0.5128,0.0171,0.4701
0.5128,0.0086,0.4786
0.5043,0.0085,0.4872
0.5085,0.0085,0.4830
0.5043,0.0085,0.4872
0.5043,0.0085,0.4872
0.5000,0.0086,0.4914
0.5043,0.0085,0.4872
0.5043,0.0000,0.4957
0.5000,0.0086,0.4914
0.5000,0.0000,0.5000
0.4957,0.0000,0.5043
0.4956,0.0000,0.5044
0.4955,0.0000,0.5045
0.5045,0.0000,0.4955
0.5045,0.0000,0.4955
0.5046,0.0000,0.4954
0.5138,0.0000,0.4862
0.5138,0.0000,0.4862
0.5229,0.0000,0.4771
0.5140,0.0000,0.4860
0.5140,0.0000,0.4860
0.5229,0.0000,0.4771
0.5182,0.0000,0.4818
0.5089,0.0089,0.4822
0.5044,0.0089,0.4867
0.5045,0.0000,0.4955
0.5000,0.0000,0.5000
0.5000,0.0089,0.4911
0.5089,0.0089,0.4822
0.5091,0.0000,0.4909
0.5091,0.0091,0.4818
0.5138,0.0000,0.4862
0.5089,0.0089,0.4822
0.5263,0.0000,0.4737
0.5263,0.0000,0.4737
0.5221,0.0000,0.4779
0.5176,0.0175,0.4649
0.5221,0.0089,0.4690
0.5310,0.0000,0.4690
0.5304,0.0087,0.4609
0.5310,0.0000,0.4690
