# Pd_b,Pt_b,Ru_b,Pd_isc,Pt_isc,Ru_isc,Pd_fsc,Pt_fsc,Ru_fsc,Sd
0.250 0.500 0.250 0.270 0.490 0.240 0.400 0.600 0.000 0.355
0.250 0.450 0.300 0.200 0.470 0.330 0.320 0.640 0.040 0.372
0.250 0.400 0.350 0.180 0.440 0.380 0.360 0.630 0.010 0.307
0.250 0.350 0.400 0.250 0.360 0.390 0.430 0.560 0.010 0.267
0.250 0.300 0.450 0.240 0.290 0.470 0.450 0.500 0.050 0.277
0.250 0.250 0.500 0.270 0.230 0.500 0.540 0.460 0.000 0.182
0.250 0.200 0.550 0.240 0.210 0.550 0.420 0.480 0.100 0.196
0.250 0.150 0.600 0.250 0.160 0.590 0.630 0.350 0.020 0.166
0.250 0.100 0.650 0.270 0.110 0.620 0.520 0.290 0.190 0.142
0.250 0.050 0.700 0.240 0.080 0.680 0.850 0.000 0.150 0.088
0.250 0.000 0.750 0.280 0.000 0.720 1.000 0.000 0.000 0.068
0.200 0.800 0.000 0.180 0.820 0.000 0.180 0.820 0.000 1.000
0.200 0.750 0.050 0.190 0.740 0.070 0.190 0.810 0.000 0.750
0.200 0.700 0.100 0.220 0.670 0.110 0.250 0.750 0.000 0.645
0.200 0.650 0.150 0.190 0.700 0.110 0.220 0.780 0.000 0.649
0.200 0.600 0.200 0.190 0.610 0.200 0.220 0.780 0.000 0.530
0.200 0.550 0.250 0.200 0.570 0.230 0.250 0.750 0.000 0.456
0.200 0.500 0.300 0.230 0.460 0.310 0.320 0.680 0.000 0.385
0.200 0.450 0.350 0.210 0.410 0.380 0.360 0.610 0.030 0.321
0.200 0.400 0.400 0.210 0.410 0.380 0.310 0.660 0.030 0.270
0.200 0.350 0.450 0.150 0.350 0.500 0.350 0.580 0.070 0.240
0.200 0.300 0.500 0.220 0.270 0.510 0.410 0.530 0.060 0.223
0.200 0.250 0.550 0.220 0.260 0.520 0.440 0.550 0.010 0.233
0.200 0.200 0.600 0.180 0.200 0.620 0.540 0.270 0.190 0.176
0.200 0.150 0.650 0.200 0.150 0.650 0.390 0.410 0.200 0.139
0.200 0.100 0.700 0.210 0.110 0.680 0.470 0.420 0.110 0.128
0.200 0.050 0.750 0.200 0.080 0.720 0.580 0.110 0.310 0.088
0.200 0.000 0.800 0.230 0.000 0.770 0.550 0.000 0.450 0.037
