# Ag,Au,Cu,Ir,Pd,Pt,Rh,Ru,n_Ag,n_Au,n_Cu,n_Ir,n_Pd,n_Pt,n_Rh,n_Ru,dE,CN,db_rowidx
1,0,0,0,0,0,0,0,1,0,0,5,1,0,1,0,0.898277,8,495
0,1,0,0,0,0,0,0,1,0,0,5,1,0,1,0,1.031371,8,497
0,0,1,0,0,0,0,0,1,0,0,5,1,0,1,0,0.800120,8,499
0,0,0,1,0,0,0,0,1,0,0,5,1,0,1,0,0.376882,8,501
0,0,0,0,1,0,0,0,1,0,0,5,1,0,1,0,1.009894,8,503
0,0,0,0,0,1,0,0,1,0,0,5,1,0,1,0,1.008480,8,505
0,0,0,0,0,0,0,1,1,0,0,5,1,0,1,0,0.332595,8,508
0,1,0,0,0,0,0,0,0,2,0,1,0,3,1,1,0.742515,8,510
1,0,0,0,0,0,0,0,0,2,0,1,0,3,1,1,0.680323,8,512
0,0,1,0,0,0,0,0,0,2,0,1,0,3,1,1,0.441644,8,515
0,0,0,0,1,0,0,0,0,2,0,1,0,3,1,1,0.507695,8,519
0,0,0,0,0,1,0,0,0,2,0,1,0,3,1,1,0.317238,8,521
0,0,1,0,0,0,0,0,4,1,0,0,1,1,1,0,0.309793,8,527
1,0,0,0,0,0,0,0,4,1,0,0,1,1,1,0,0.655930,8,529
0,1,0,0,0,0,0,0,4,1,0,0,1,1,1,0,0.768069,8,531
0,0,0,1,0,0,0,0,4,1,0,0,1,1,1,0,-1.145765,8,534
0,0,0,0,1,0,0,0,4,1,0,0,1,1,1,0,0.335009,8,536
0,0,0,0,0,1,0,0,4,1,0,0,1,1,1,0,0.117916,8,538
0,0,0,0,0,0,1,0,4,1,0,0,1,1,1,0,-0.515336,8,540
0,0,0,0,0,0,0,1,4,1,0,0,1,1,1,0,-1.269842,8,542
0,1,0,0,0,0,0,0,4,0,2,0,1,1,0,0,0.494477,8,544
1,0,0,0,0,0,0,0,4,0,2,0,1,1,0,0,0.411317,8,546
0,0,1,0,0,0,0,0,4,0,2,0,1,1,0,0,0.096580,8,549
0,0,0,1,0,0,0,0,4,0,2,0,1,1,0,0,-1.878397,8,551
0,0,0,0,1,0,0,0,4,0,2,0,1,1,0,0,0.107163,8,553
0,0,0,0,0,1,0,0,4,0,2,0,1,1,0,0,-0.223698,8,555
0,0,0,0,0,0,1,0,4,0,2,0,1,1,0,0,-1.038173,8,557
0,0,0,0,0,0,0,1,4,0,2,0,1,1,0,0,-2.197551,8,559
0,0,0,0,0,0,0,1,1,1,0,1,1,1,3,0,-0.627278,8,561
1,0,0,0,0,0,0,0,1,1,0,1,1,1,3,0,0.776412,8,563
0,1,0,0,0,0,0,0,1,1,0,1,1,1,3,0,0.875367,8,565
0,0,1,0,0,0,0,0,1,1,0,1,1,1,3,0,0.562320,8,567
0,0,0,1,0,0,0,0,1,1,0,1,1,1,3,0,-0.527390,8,569
0,0,0,0,1,0,0,0,1,1,0,1,1,1,3,0,0.645008,8,571
0,0,0,0,0,1,0,0,1,1,0,1,1,1,3,0,0.498678,8,573
0,0,0,0,0,0,1,0,1,1,0,1,1,1,3,0,0.014526,8,575
0,0,0,0,1,0,0,0,2,0,2,0,2,1,1,0,0.327468,8,578
1,0,0,0,0,0,0,0,2,0,2,0,2,1,1,0,0.639221,8,580
0,1,0,0,0,0,0,0,2,0,2,0,2,1,1,0,0.727756,8,582
0,0,1,0,0,0,0,0,2,0,2,0,2,1,1,0,0.267897,8,584
0,0,0,1,0,0,0,0,2,0,2,0,2,1,1,0,-0.878485,8,586
0,0,0,0,0,1,0,0,2,0,2,0,2,1,1,0,0.077069,8,589
0,0,0,0,0,0,1,0,2,0,2,0,2,1,1,0,-0.540552,8,591
0,0,0,0,0,0,0,1,2,0,2,0,2,1,1,0,-0.976515,8,593
0,0,0,0,0,0,0,1,4,1,2,0,1,0,0,0,-2.290105,8,595
1,0,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0.342419,8,597
0,1,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0.465355,8,599
0,0,1,0,0,0,0,0,4,1,2,0,1,0,0,0,-0.029528,8,601
0,0,0,1,0,0,0,0,4,1,2,0,1,0,0,0,-1.866874,8,603
0,0,0,0,1,0,0,0,4,1,2,0,1,0,0,0,0.162141,8,605
0,0,0,0,0,1,0,0,4,1,2,0,1,0,0,0,-0.161358,8,607
0,0,0,0,0,0,1,0,4,1,2,0,1,0,0,0,-0.980302,8,609
1,0,0,0,0,0,0,0,1,2,0,0,3,0,0,2,0.585749,8,614
0,1,0,0,0,0,0,0,1,2,0,0,3,0,0,2,0.669487,8,616
0,0,1,0,0,0,0,0,1,2,0,0,3,0,0,2,0.363163,8,618
0,0,0,1,0,0,0,0,1,2,0,0,3,0,0,2,-0.578858,8,620
0,0,0,0,1,0,0,0,1,2,0,0,3,0,0,2,0.437331,8,622
0,0,0,0,0,1,0,0,1,2,0,0,3,0,0,2,0.274668,8,624
0,0,0,0,0,0,1,0,1,2,0,0,3,0,0,2,-0.077433,8,626
1,0,0,0,0,0,0,0,1,0,2,0,0,2,1,2,0.534701,8,629
0,1,0,0,0,0,0,0,1,0,2,0,0,2,1,2,0.723980,8,632
0,0,1,0,0,0,0,0,1,0,2,0,0,2,1,2,0.497763,8,634
0,0,0,1,0,0,0,0,1,0,2,0,0,2,1,2,-0.269914,8,636
0,0,0,0,1,0,0,0,1,0,2,0,0,2,1,2,0.567062,8,638
0,0,0,0,0,1,0,0,1,0,2,0,0,2,1,2,0.526423,8,640
0,0,0,0,0,0,1,0,1,0,2,0,0,2,1,2,0.104651,8,642
0,0,0,0,0,0,0,1,1,0,2,0,0,2,1,2,-0.337062,8,644
0,1,0,0,0,0,0,0,3,1,1,0,2,0,1,0,0.780623,8,646
1,0,0,0,0,0,0,0,3,1,1,0,2,0,1,0,0.629005,8,648
0,0,1,0,0,0,0,0,3,1,1,0,2,0,1,0,0.378876,8,651
0,0,0,1,0,0,0,0,3,1,1,0,2,0,1,0,-1.166200,8,653
0,0,0,0,1,0,0,0,3,1,1,0,2,0,1,0,0.366156,8,655
0,0,0,0,0,1,0,0,3,1,1,0,2,0,1,0,0.180309,8,657
0,0,0,0,0,0,1,0,3,1,1,0,2,0,1,0,-0.529785,8,659
0,0,0,0,0,0,0,1,3,1,1,0,2,0,1,0,-1.392636,8,661
0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,-1.354738,8,663
1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0.574684,8,665
0,1,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0.648423,8,667
0,0,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0.335710,8,669
0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0.440944,8,672
0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0,0.185615,8,674
0,0,0,0,0,0,1,0,0,4,4,0,0,0,0,0,-0.577923,8,676
0,0,0,0,0,0,0,1,0,4,4,0,0,0,0,0,-1.737044,8,678
0,0,1,0,0,0,0,0,0,1,0,0,3,4,0,0,0.872908,8,680
1,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0.966095,8,682
0,1,0,0,0,0,0,0,0,1,0,0,3,4,0,0,1.028501,8,684
0,0,0,1,0,0,0,0,0,1,0,0,3,4,0,0,-0.264816,8,687
0,0,0,0,1,0,0,0,0,1,0,0,3,4,0,0,0.779830,8,689
0,0,0,0,0,1,0,0,0,1,0,0,3,4,0,0,0.645964,8,691
0,0,0,0,0,0,1,0,0,1,0,0,3,4,0,0,0.194957,8,693
0,0,0,0,0,0,0,1,0,1,0,0,3,4,0,0,-0.296468,8,695
1,0,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0.536031,8,697
0,1,0,0,0,0,0,0,2,1,3,2,0,0,0,0,0.748075,8,700
0,0,1,0,0,0,0,0,2,1,3,2,0,0,0,0,0.486751,8,702
0,0,0,1,0,0,0,0,2,1,3,2,0,0,0,0,-0.433103,8,704
0,0,0,0,1,0,0,0,2,1,3,2,0,0,0,0,0.577145,8,706
0,0,0,0,0,1,0,0,2,1,3,2,0,0,0,0,0.521533,8,708
0,0,0,0,0,0,1,0,2,1,3,2,0,0,0,0,0.019319,8,710
0,0,0,0,0,0,0,1,2,1,3,2,0,0,0,0,-0.587825,8,712
0,0,0,0,1,0,0,0,1,2,0,0,0,2,1,2,0.680919,8,714
1,0,0,0,0,0,0,0,1,2,0,0,0,2,1,2,0.687251,8,716
0,1,0,0,0,0,0,0,1,2,0,0,0,2,1,2,0.722065,8,718
0,0,1,0,0,0,0,0,1,2,0,0,0,2,1,2,0.661721,8,720
0,0,0,1,0,0,0,0,1,2,0,0,0,2,1,2,0.094689,8,722
0,0,0,0,0,1,0,0,1,2,0,0,0,2,1,2,0.643949,8,725
0,0,0,0,0,0,1,0,1,2,0,0,0,2,1,2,0.387925,8,727
0,0,0,0,0,0,0,1,1,2,0,0,0,2,1,2,0.147160,8,729
0,0,0,0,1,0,0,0,1,0,0,0,2,2,1,2,0.608332,8,731
1,0,0,0,0,0,0,0,1,0,0,0,2,2,1,2,0.677188,8,733
0,1,0,0,0,0,0,0,1,0,0,0,2,2,1,2,0.748965,8,735
0,0,1,0,0,0,0,0,1,0,0,0,2,2,1,2,0.660032,8,737
0,0,0,1,0,0,0,0,1,0,0,0,2,2,1,2,-0.057510,8,739
0,0,0,0,0,1,0,0,1,0,0,0,2,2,1,2,0.530621,8,742
0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,2,0.279209,8,744
0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,2,0.037828,8,746
0,0,0,0,0,0,0,1,1,1,0,3,0,1,2,0,0.186259,8,748
1,0,0,0,0,0,0,0,1,1,0,3,0,1,2,0,0.795140,8,750
0,1,0,0,0,0,0,0,1,1,0,3,0,1,2,0,0.945544,8,752
0,0,1,0,0,0,0,0,1,1,0,3,0,1,2,0,0.770025,8,754
0,0,0,1,0,0,0,0,1,1,0,3,0,1,2,0,0.142550,8,756
0,0,0,0,1,0,0,0,1,1,0,3,0,1,2,0,0.915270,8,758
0,0,0,0,0,1,0,0,1,1,0,3,0,1,2,0,0.861019,8,760
0,0,0,0,0,0,1,0,1,1,0,3,0,1,2,0,0.556532,8,762
0,0,0,0,0,0,1,0,0,0,0,2,2,2,0,2,0.424947,8,765
1,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0.768516,8,767
0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0.843492,8,769
0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,2,0.754762,8,771
0,0,0,1,0,0,0,0,0,0,0,2,2,2,0,2,0.066017,8,773
0,0,0,0,1,0,0,0,0,0,0,2,2,2,0,2,0.741389,8,775
0,0,0,0,0,1,0,0,0,0,0,2,2,2,0,2,0.683168,8,777
0,0,0,0,0,0,0,1,0,0,0,2,2,2,0,2,0.169161,8,780
0,0,0,0,1,0,0,0,1,1,0,0,1,4,0,1,0.599078,8,782
1,0,0,0,0,0,0,0,1,1,0,0,1,4,0,1,0.695262,8,784
0,1,0,0,0,0,0,0,1,1,0,0,1,4,0,1,0.743058,8,786
0,0,1,0,0,0,0,0,1,1,0,0,1,4,0,1,0.625050,8,788
0,0,0,1,0,0,0,0,1,1,0,0,1,4,0,1,-0.497675,8,790
0,0,0,0,0,1,0,0,1,1,0,0,1,4,0,1,0.427835,8,793
0,0,0,0,0,0,1,0,1,1,0,0,1,4,0,1,0.005555,8,795
0,0,0,0,0,0,0,1,1,1,0,0,1,4,0,1,-0.486689,8,797
0,0,0,0,0,0,1,0,1,0,2,0,0,1,3,1,0.052545,8,799
1,0,0,0,0,0,0,0,1,0,2,0,0,1,3,1,0.621661,8,801
0,1,0,0,0,0,0,0,1,0,2,0,0,1,3,1,0.820762,8,803
0,0,1,0,0,0,0,0,1,0,2,0,0,1,3,1,0.451245,8,805
0,0,0,1,0,0,0,0,1,0,2,0,0,1,3,1,-0.337911,8,807
0,0,0,0,1,0,0,0,1,0,2,0,0,1,3,1,0.572580,8,809
0,0,0,0,0,1,0,0,1,0,2,0,0,1,3,1,0.523728,8,811
0,0,0,0,0,0,0,1,1,0,2,0,0,1,3,1,-0.465872,8,814
0,0,0,0,0,0,1,0,0,1,0,0,1,1,5,0,0.243915,8,816
1,0,0,0,0,0,0,0,0,1,0,0,1,1,5,0,0.767214,8,818
0,1,0,0,0,0,0,0,0,1,0,0,1,1,5,0,0.879363,8,820
0,0,1,0,0,0,0,0,0,1,0,0,1,1,5,0,0.662898,8,822
0,0,0,1,0,0,0,0,0,1,0,0,1,1,5,0,-0.073800,8,824
0,0,0,0,1,0,0,0,0,1,0,0,1,1,5,0,0.662257,8,826
0,0,0,0,0,1,0,0,0,1,0,0,1,1,5,0,0.597369,8,828
0,0,0,0,0,0,0,1,0,1,0,0,1,1,5,0,-0.059796,8,831
0,0,0,0,0,1,0,0,0,2,0,4,0,0,2,0,0.764667,8,833
1,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,0.744349,8,835
0,1,0,0,0,0,0,0,0,2,0,4,0,0,2,0,0.805672,8,837
0,0,1,0,0,0,0,0,0,2,0,4,0,0,2,0,0.679086,8,839
0,0,0,1,0,0,0,0,0,2,0,4,0,0,2,0,0.090574,8,841
0,0,0,0,1,0,0,0,0,2,0,4,0,0,2,0,0.848464,8,843
0,0,0,0,0,0,1,0,0,2,0,4,0,0,2,0,0.523772,8,846
0,0,0,0,0,0,0,1,0,2,0,4,0,0,2,0,0.138671,8,848
0,0,0,1,0,0,0,0,0,4,0,0,0,3,1,0,-1.093709,8,850
1,0,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0.622596,8,852
0,1,0,0,0,0,0,0,0,4,0,0,0,3,1,0,0.578249,8,854
0,0,1,0,0,0,0,0,0,4,0,0,0,3,1,0,0.418288,8,856
0,0,0,0,1,0,0,0,0,4,0,0,0,3,1,0,0.372900,8,859
0,0,0,0,0,1,0,0,0,4,0,0,0,3,1,0,0.056995,8,861
0,0,0,0,0,0,1,0,0,4,0,0,0,3,1,0,-0.422935,8,863
0,0,0,0,0,0,0,1,0,4,0,0,0,3,1,0,-1.083387,8,865
0,0,0,0,1,0,0,0,2,0,0,1,4,0,1,0,0.426230,8,867
1,0,0,0,0,0,0,0,2,0,0,1,4,0,1,0,0.661879,8,869
0,1,0,0,0,0,0,0,2,0,0,1,4,0,1,0,0.755555,8,871
0,0,1,0,0,0,0,0,2,0,0,1,4,0,1,0,0.520178,8,873
0,0,0,1,0,0,0,0,2,0,0,1,4,0,1,0,-0.695973,8,875
0,0,0,0,0,1,0,0,2,0,0,1,4,0,1,0,0.297943,8,878
0,0,0,0,0,0,1,0,2,0,0,1,4,0,1,0,-0.217197,8,880
0,0,0,0,0,0,0,1,2,0,0,1,4,0,1,0,-0.810430,8,882
0,0,1,0,0,0,0,0,0,0,2,2,1,3,0,0,0.660193,8,884
1,0,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0.811977,8,886
0,1,0,0,0,0,0,0,0,0,2,2,1,3,0,0,0.858129,8,888
0,0,0,1,0,0,0,0,0,0,2,2,1,3,0,0,-0.446682,8,891
0,0,0,0,1,0,0,0,0,0,2,2,1,3,0,0,0.722654,8,893
0,0,0,0,0,1,0,0,0,0,2,2,1,3,0,0,0.543915,8,895
0,0,0,0,0,0,1,0,0,0,2,2,1,3,0,0,0.106892,8,897
0,0,0,0,0,0,0,1,0,0,2,2,1,3,0,0,-0.493290,8,899
0,0,0,0,0,0,0,1,0,3,4,0,1,0,0,0,-1.613174,8,901
1,0,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0.484493,8,903
0,1,0,0,0,0,0,0,0,3,4,0,1,0,0,0,0.570920,8,905
0,0,1,0,0,0,0,0,0,3,4,0,1,0,0,0,0.356422,8,907
0,0,0,1,0,0,0,0,0,3,4,0,1,0,0,0,-1.260659,8,909
0,0,0,0,1,0,0,0,0,3,4,0,1,0,0,0,0.409461,8,911
0,0,0,0,0,1,0,0,0,3,4,0,1,0,0,0,0.181792,8,913
0,0,0,0,0,0,1,0,0,3,4,0,1,0,0,0,-0.522234,8,915
0,0,0,1,0,0,0,0,1,0,2,1,0,4,0,0,-0.103524,8,918
1,0,0,0,0,0,0,0,1,0,2,1,0,4,0,0,0.794426,8,920
0,1,0,0,0,0,0,0,1,0,2,1,0,4,0,0,0.890359,8,922
0,0,1,0,0,0,0,0,1,0,2,1,0,4,0,0,0.786157,8,924
0,0,0,0,1,0,0,0,1,0,2,1,0,4,0,0,0.814744,8,927
0,0,0,0,0,1,0,0,1,0,2,1,0,4,0,0,0.743702,8,929
0,0,0,0,0,0,1,0,1,0,2,1,0,4,0,0,0.317379,8,931
0,0,0,0,0,0,0,1,1,0,2,1,0,4,0,0,-0.181325,8,933
0,0,0,0,0,0,1,0,0,1,0,1,2,2,2,0,0.405824,8,935
1,0,0,0,0,0,0,0,0,1,0,1,2,2,2,0,0.906046,8,937
0,1,0,0,0,0,0,0,0,1,0,1,2,2,2,0,0.974865,8,939
0,0,1,0,0,0,0,0,0,1,0,1,2,2,2,0,0.815555,8,941
0,0,0,1,0,0,0,0,0,1,0,1,2,2,2,0,0.007490,8,943
0,0,0,0,1,0,0,0,0,1,0,1,2,2,2,0,0.836677,8,945
0,0,0,0,0,1,0,0,0,1,0,1,2,2,2,0,0.768019,8,947
0,0,0,0,0,0,0,1,0,1,0,1,2,2,2,0,-0.026036,8,950
0,0,0,0,0,1,0,0,0,0,4,3,0,1,0,0,0.612154,8,952
1,0,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0.715951,8,954
0,1,0,0,0,0,0,0,0,0,4,3,0,1,0,0,0.774472,8,956
0,0,1,0,0,0,0,0,0,0,4,3,0,1,0,0,0.631754,8,958
0,0,0,1,0,0,0,0,0,0,4,3,0,1,0,0,-0.238713,8,960
0,0,0,0,1,0,0,0,0,0,4,3,0,1,0,0,0.728500,8,962
0,0,0,0,0,0,1,0,0,0,4,3,0,1,0,0,0.212431,8,965
0,0,0,0,0,0,0,1,0,0,4,3,0,1,0,0,-0.282941,8,967
0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,5,0.658286,8,969
1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,0.777916,8,971
0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,5,1.036508,8,973
0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,5,0.883971,8,975
0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,5,0.752580,8,977
0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,5,1.131112,8,979
0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,5,1.266166,8,981
0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,5,0.990198,8,983
0,0,0,1,0,0,0,0,1,0,0,2,0,4,0,1,-0.025564,8,986
1,0,0,0,0,0,0,0,1,0,0,2,0,4,0,1,0.747522,8,988
0,1,0,0,0,0,0,0,1,0,0,2,0,4,0,1,0.798573,8,990
0,0,1,0,0,0,0,0,1,0,0,2,0,4,0,1,0.751200,8,992
0,0,0,0,1,0,0,0,1,0,0,2,0,4,0,1,0.843867,8,995
0,0,0,0,0,1,0,0,1,0,0,2,0,4,0,1,0.739822,8,997
0,0,0,0,0,0,1,0,1,0,0,2,0,4,0,1,0.449750,8,999
0,0,0,0,0,0,0,1,1,0,0,2,0,4,0,1,-0.020421,8,1001
0,0,1,0,0,0,0,0,0,0,1,3,0,1,3,0,0.739956,8,1003
1,0,0,0,0,0,0,0,0,0,1,3,0,1,3,0,0.685730,8,1005
0,1,0,0,0,0,0,0,0,0,1,3,0,1,3,0,0.762823,8,1007
0,0,0,1,0,0,0,0,0,0,1,3,0,1,3,0,0.150210,8,1010
0,0,0,0,1,0,0,0,0,0,1,3,0,1,3,0,0.809714,8,1012
0,0,0,0,0,1,0,0,0,0,1,3,0,1,3,0,0.769026,8,1014
0,0,0,0,0,0,1,0,0,0,1,3,0,1,3,0,0.528611,8,1016
0,0,0,0,0,0,0,1,0,0,1,3,0,1,3,0,0.186423,8,1018
0,1,0,0,0,0,0,0,1,1,2,0,0,3,0,1,0.556022,8,1020
1,0,0,0,0,0,0,0,1,1,2,0,0,3,0,1,0.528740,8,1022
0,0,1,0,0,0,0,0,1,1,2,0,0,3,0,1,0.411044,8,1025
0,0,0,1,0,0,0,0,1,1,2,0,0,3,0,1,-0.933967,8,1027
0,0,0,0,1,0,0,0,1,1,2,0,0,3,0,1,0.424389,8,1029
0,0,0,0,0,1,0,0,1,1,2,0,0,3,0,1,0.193323,8,1031
0,0,0,0,0,0,1,0,1,1,2,0,0,3,0,1,-0.310305,8,1033
0,0,0,0,0,0,0,1,1,1,2,0,0,3,0,1,-1.020712,8,1035
1,0,0,0,0,0,0,0,2,4,0,0,1,0,0,1,0.585501,8,1037
0,1,0,0,0,0,0,0,2,4,0,0,1,0,0,1,0.580096,8,1040
0,0,1,0,0,0,0,0,2,4,0,0,1,0,0,1,0.354314,8,1042
0,0,1,0,0,0,0,0,0,0,3,2,0,1,1,1,0.622375,8,1060
0,0,1,0,0,0,0,0,2,0,1,1,2,2,0,0,0.344566,8,1071
1,0,0,0,0,0,0,0,2,0,1,1,2,2,0,0,0.554506,8,1073
0,1,0,0,0,0,0,0,2,0,1,1,2,2,0,0,0.548316,8,1075
0,0,0,1,0,0,0,0,2,0,1,1,2,2,0,0,-1.216296,8,1078
0,0,0,0,1,0,0,0,2,0,1,1,2,2,0,0,0.260441,8,1080
0,0,0,0,0,1,0,0,2,0,1,1,2,2,0,0,-0.020506,8,1082
0,0,0,0,0,0,1,0,2,0,1,1,2,2,0,0,-0.542625,8,1084
0,0,0,0,0,0,0,1,2,0,1,1,2,2,0,0,-1.312014,8,1086
0,1,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0.351701,8,1088
1,0,0,0,0,0,0,0,3,3,0,0,0,0,2,0,0.328985,8,1090
0,0,1,0,0,0,0,0,3,3,0,0,0,0,2,0,0.080260,8,1093
0,0,0,1,0,0,0,0,3,3,0,0,0,0,2,0,-1.559469,8,1095
0,0,0,0,1,0,0,0,3,3,0,0,0,0,2,0,0.131587,8,1097
0,0,0,0,0,1,0,0,3,3,0,0,0,0,2,0,-0.196482,8,1099
0,0,0,0,0,0,1,0,3,3,0,0,0,0,2,0,-0.761136,8,1101
0,0,0,0,0,0,0,1,3,3,0,0,0,0,2,0,-1.673605,8,1103
0,0,1,0,0,0,0,0,0,0,4,3,1,0,0,0,0.719314,8,1105
1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0.912597,8,1107
0,1,0,0,0,0,0,0,0,0,4,3,1,0,0,0,1.178838,8,1109
0,0,0,1,0,0,0,0,0,0,4,3,1,0,0,0,0.219843,8,1112
0,0,0,0,1,0,0,0,0,0,4,3,1,0,0,0,0.975867,8,1114
0,0,0,0,0,1,0,0,0,0,4,3,1,0,0,0,0.990402,8,1116
0,0,0,0,0,0,1,0,0,0,4,3,1,0,0,0,0.555039,8,1118
0,0,0,0,1,0,0,0,0,1,1,4,1,0,0,1,0.909548,8,1122
1,0,0,0,0,0,0,0,0,1,1,4,1,0,0,1,0.755822,8,1124
0,1,0,0,0,0,0,0,0,1,1,4,1,0,0,1,0.869677,8,1126
0,0,1,0,0,0,0,0,0,1,1,4,1,0,0,1,0.830018,8,1128
0,0,0,1,0,0,0,0,0,1,1,4,1,0,0,1,0.357120,8,1130
0,0,0,0,0,1,0,0,0,1,1,4,1,0,0,1,0.925333,8,1133
0,0,0,0,0,0,1,0,0,1,1,4,1,0,0,1,0.666346,8,1135
0,0,0,0,0,0,0,1,0,1,1,4,1,0,0,1,0.381900,8,1137
1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0.974758,8,1139
0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,1.108360,8,1142
0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,0.864483,8,1144
0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,-0.008609,8,1146
0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0.781820,8,1148
0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0.764565,8,1150
0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0.312230,8,1152
0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,1,-0.045500,8,1154
0,0,0,0,1,0,0,0,0,0,0,1,1,3,0,3,0.808585,8,1156
1,0,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0.744783,8,1158
0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0.890919,8,1160
0,0,1,0,0,0,0,0,0,0,0,1,1,3,0,3,0.660448,8,1162
0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,3,-0.024646,8,1164
0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,3,0.738120,8,1167
0,0,0,0,0,0,1,0,0,0,0,1,1,3,0,3,0.409491,8,1169
0,0,0,0,0,0,0,1,0,0,0,1,1,3,0,3,-0.012864,8,1171
0,1,0,0,0,0,0,0,2,2,1,1,0,0,1,1,0.340873,8,1176
0,0,1,0,0,0,0,0,2,2,2,1,0,0,1,0,-0.059864,8,1178
0,0,0,0,1,0,0,0,2,2,1,1,0,0,1,1,0.182227,8,1182
0,0,0,0,0,1,0,0,2,2,1,1,0,0,1,1,0.171499,8,1184
0,0,0,0,0,0,1,0,2,2,1,1,0,0,1,1,-0.278042,8,1186
1,0,0,0,0,0,0,0,3,0,0,0,1,1,2,1,0.642188,8,1190
0,1,0,0,0,0,0,0,3,0,0,0,1,1,2,1,0.787494,8,1193
0,0,1,0,0,0,0,0,3,0,0,0,1,1,2,1,0.545770,8,1195
0,0,0,1,0,0,0,0,3,0,0,0,1,1,2,1,-0.301378,8,1197
0,0,0,0,1,0,0,0,3,0,0,0,1,1,2,1,0.579578,8,1199
0,0,0,0,0,1,0,0,3,0,0,0,1,1,2,1,0.519720,8,1201
0,0,0,0,0,0,1,0,3,0,0,0,1,1,2,1,0.098308,8,1203
0,0,0,0,0,0,0,1,3,0,0,0,1,1,2,1,-0.317903,8,1205
0,0,0,0,0,0,0,1,2,0,0,1,0,0,2,3,0.168239,8,1207
1,0,0,0,0,0,0,0,2,0,0,1,0,0,2,3,0.493628,8,1209
0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,3,0.642433,8,1211
0,0,1,0,0,0,0,0,2,0,0,1,0,0,2,3,0.576958,8,1213
0,0,0,1,0,0,0,0,2,0,0,1,0,0,2,3,0.111310,8,1215
0,0,0,0,1,0,0,0,2,0,0,1,0,0,2,3,0.624298,8,1217
0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,3,0.633525,8,1219
0,0,0,0,0,0,1,0,2,0,0,1,0,0,2,3,0.414228,8,1221
0,0,0,0,0,1,0,0,0,3,1,0,0,3,0,1,0.409324,8,1224
1,0,0,0,0,0,0,0,0,3,1,0,0,3,0,1,0.726113,8,1226
0,1,0,0,0,0,0,0,0,3,1,0,0,3,0,1,0.669614,8,1228
0,0,1,0,0,0,0,0,0,3,1,0,0,3,0,1,0.659041,8,1230
0,0,0,1,0,0,0,0,0,3,1,0,0,3,0,1,-0.395114,8,1232
0,0,0,0,1,0,0,0,0,3,1,0,0,3,0,1,0.573535,8,1234
0,0,0,0,0,0,1,0,0,3,1,0,0,3,0,1,0.080179,8,1237
0,0,0,0,0,0,0,1,0,3,1,0,0,3,0,1,-0.338913,8,1239
0,0,1,0,0,0,0,0,0,3,2,0,1,0,2,0,0.472903,8,1258
1,0,0,0,0,0,0,0,0,3,2,0,1,0,2,0,0.620196,8,1260
0,1,0,0,0,0,0,0,0,3,2,0,1,0,2,0,0.750066,8,1262
