# Ag_b,Pd_b,Pt_b,Ru_b,Ag_f,Pd_f,Pt_f,Ru_f,S_d
0.20,0.20,0.30,0.30,0.28,0.28,0.43,0.01,0.24,0.23,0.34,0.20,0.4750
0.20,0.20,0.20,0.40,0.36,0.30,0.32,0.02,0.25,0.25,0.24,0.26,0.3817
0.20,0.20,0.10,0.50,0.40,0.38,0.19,0.03,0.28,0.27,0.12,0.33,0.3100
0.20,0.20,0.00,0.60,0.50,0.49,0.00,0.01,0.31,0.30,0.00,0.38,0.2300
0.20,0.10,0.70,0.00,0.21,0.10,0.69,0.00,0.21,0.10,0.69,0.00,1.0000
0.20,0.10,0.60,0.10,0.21,0.10,0.69,0.00,0.21,0.11,0.61,0.07,0.6917
0.20,0.10,0.50,0.20,0.25,0.11,0.63,0.01,0.22,0.11,0.53,0.14,0.5650
0.20,0.10,0.40,0.30,0.28,0.18,0.50,0.04,0.24,0.12,0.45,0.20,0.4650
0.20,0.10,0.30,0.40,0.33,0.18,0.44,0.05,0.25,0.13,0.36,0.27,0.4183
0.20,0.10,0.20,0.50,0.38,0.20,0.36,0.06,0.27,0.14,0.25,0.33,0.3317
0.20,0.10,0.10,0.60,0.52,0.28,0.14,0.06,0.31,0.15,0.15,0.39,0.2600
0.20,0.10,0.00,0.70,0.72,0.24,0.00,0.04,0.38,0.18,0.00,0.44,0.1900
0.20,0.00,0.80,0.00,0.21,0.00,0.79,0.00,0.21,0.00,0.79,0.00,1.0000
0.20,0.00,0.70,0.10,0.20,0.00,0.80,0.00,0.21,0.00,0.72,0.07,0.6917
0.20,0.00,0.60,0.20,0.25,0.00,0.74,0.01,0.22,0.00,0.64,0.14,0.5650
0.20,0.00,0.50,0.30,0.25,0.00,0.71,0.04,0.23,0.00,0.56,0.20,0.4450
0.20,0.00,0.40,0.40,0.34,0.00,0.60,0.06,0.25,0.00,0.48,0.27,0.4233
0.20,0.00,0.30,0.50,0.40,0.00,0.52,0.08,0.27,0.00,0.39,0.34,0.3600
0.20,0.00,0.20,0.60,0.43,0.00,0.37,0.20,0.31,0.00,0.30,0.39,0.3167
0.20,0.00,0.10,0.70,0.60,0.00,0.21,0.19,0.37,0.00,0.19,0.45,0.2133
0.20,0.00,0.00,0.80,0.95,0.00,0.00,0.05,0.50,0.00,0.00,0.50,0.1050
0.10,0.90,0.00,0.00,0.11,0.89,0.00,0.00,0.10,0.90,0.00,0.00,1.0000
0.10,0.80,0.10,0.00,0.11,0.81,0.08,0.00,0.10,0.80,0.10,0.00,1.0000
0.10,0.80,0.00,0.10,0.10,0.90,0.00,0.00,0.10,0.83,0.00,0.07,0.6883
0.10,0.70,0.20,0.00,0.11,0.72,0.17,0.00,0.10,0.70,0.21,0.00,1.0000
0.10,0.70,0.10,0.10,0.10,0.78,0.12,0.00,0.10,0.72,0.11,0.07,0.6867
0.10,0.70,0.00,0.20,0.12,0.88,0.00,0.00,0.11,0.75,0.00,0.14,0.5917
0.10,0.60,0.30,0.00,0.11,0.62,0.27,0.00,0.10,0.60,0.30,0.00,1.0000
0.10,0.60,0.20,0.10,0.10,0.69,0.21,0.00,0.10,0.62,0.21,0.07,0.6867
0.10,0.60,0.10,0.20,0.11,0.78,0.11,0.00,0.11,0.65,0.10,0.14,0.5883
0.10,0.60,0.00,0.30,0.17,0.83,0.00,0.00,0.12,0.69,0.00,0.20,0.4450
0.10,0.50,0.40,0.00,0.11,0.52,0.37,0.00,0.10,0.50,0.41,0.00,1.0000
0.10,0.50,0.30,0.10,0.10,0.57,0.33,0.00,0.10,0.51,0.32,0.07,0.6867
0.10,0.50,0.20,0.20,0.11,0.64,0.25,0.00,0.11,0.54,0.22,0.14,0.5550
0.10,0.50,0.10,0.30,0.13,0.72,0.14,0.01,0.12,0.56,0.12,0.20,0.4433
0.10,0.50,0.00,0.40,0.22,0.78,0.00,0.00,0.13,0.61,0.00,0.26,0.3800
